speciesKey,month,obs_count,norm_frequency,mean_lat,mean_lon,individual_sum
2481938,2,3446,0.003869458006386964,19.086301168601377,73.98297854962233,28282
2496347,9,4384,0.011785421455166202,19.15899201984475,74.37745914644117,6899
2480331,1,298,0.0003979015367277806,19.00303282885906,73.09298496308728,4682
5739359,2,1489,0.0016719741646866481,19.57769753593015,74.99496880188055,2119
5739315,3,747,0.0013485774944621666,20.498555583668008,77.15295157965198,1045
2480297,11,562,0.0007521936751486987,19.104204046263312,72.82997285231328,10666
2481725,11,192,0.00025697719862731347,19.45704690624999,75.16608134895831,424
2480767,12,3744,0.004851601132040264,19.062550241452968,74.65485427457236,20396
5788823,12,2328,0.0030167007038968308,19.40119835996569,75.30247523152869,7072
2492822,9,1705,0.00458351815261368,19.233603459237575,74.73811803225813,3648
5228328,9,6817,0.018326007769130476,19.07860669649413,74.6896229097839,10554
2480767,9,521,0.001400594109977553,19.127794249520147,74.86474588867561,1662
2480767,11,2846,0.003809151600486115,19.189096544272598,74.51682436718174,13470
9273219,2,7769,0.008723685215211933,19.209801537005973,74.44515978967699,14847
2480509,2,1034,0.0011610619787011376,18.928166375241833,73.55050382301728,1478
5229044,12,4087,0.005296072069083483,19.390655051137703,75.80181249082405,21610
2482451,2,3442,0.0038649664706859924,19.36286678646121,75.3135207632178,7153
2492766,10,2850,0.004819097831067794,18.87356397473672,74.19078008140279,7361
2480433,12,1179,0.0015277878564838331,19.158112534351165,75.29629014503806,1466
6100968,11,2626,0.0035146985603923186,19.40669457006852,74.81615186900214,13153
2481840,5,630,0.0015003572279114075,20.032145101587304,76.22570112698398,3359
2496347,8,4682,0.01416367178519137,19.297096327851204,74.48430909141382,7734
5231393,6,1780,0.004818820471865398,19.25585164325849,74.73890693876376,4584
5227765,12,843,0.001092387754890476,18.72615371886124,75.24959251008332,1846
2493084,12,3517,0.004557446896737609,19.2934208876883,74.7775576255331,6030
2490681,12,276,0.00035765008345168615,18.73036688043477,74.63536363405798,7863
2490310,2,2311,0.0025949847512362952,19.229549883600168,74.5357803154476,3009
9717283,8,1996,0.006038165075446812,18.859259025551168,74.6886419799599,6794
2480437,4,1162,0.0029117917542668273,17.431392034423457,73.74039407831344,2220
9752617,1,4397,0.005871050526818964,19.38879886968401,74.66413573572883,13381
9687165,12,2376,0.0030789007184101676,19.316634205808036,75.2166267828283,5487
6100941,5,4561,0.010862110026196713,19.80110105612794,76.41031736921704,16355
2477102,1,3289,0.004391604544623055,19.244354703861383,73.27618417148014,29452
2481889,1,3292,0.004395610264791456,19.356532276427615,74.87754107168855,26946
5229055,7,1923,0.006504246532252336,19.135303839313547,74.0992283458135,6346
2481121,8,294,0.0008893890441790394,18.948572401360536,73.45616935714284,1774
2494459,3,549,0.0009911232188215924,18.864160202185786,73.68185397632062,2709
2493091,3,328,0.0005921464768187291,19.459380268292673,74.9558633932927,491
2486687,2,4016,0.004509501843775405,18.874202403635618,73.62229866533843,7251
2495757,2,2342,0.0026297941529188243,19.90112719171646,75.96286186635339,9839
6086852,8,769,0.002326327125760821,18.36748012873862,73.15276062548769,1112
4408732,11,1150,0.0015391863459448462,19.618698699130483,74.45014478434763,2353
9362027,12,1425,0.0018465629308646839,19.954552366315788,76.04245548280704,17506
2480863,9,1429,0.0038415527507829617,19.252653839048268,73.96885519594119,4268
2494056,11,2587,0.0034625000669211456,19.35692264398911,74.99880425860052,35420
2492851,1,2078,0.002774628836645396,19.533667301732425,75.8331487204043,3998
5232251,4,209,0.0005237215805867186,19.8791051339713,77.09777009090908,315
2474732,1,4399,0.005873721006931231,19.38295985473976,74.68495722937041,8483
2474163,8,1022,0.0030916857250033276,18.984440731898268,74.98846337084139,2823
2481174,12,622,0.0008060085214019883,18.834805308681645,72.98286558842457,15955
2489507,8,228,0.0006897302791592551,17.749139587719313,73.96142339473683,363
8332393,2,2274,0.0025534380460023086,19.444553694371088,74.97424405980632,64784
9451184,2,2817,0.0031631640174091926,19.53431867909112,76.07053621547726,9741
7340855,6,5172,0.014001651393532493,19.150190695282202,74.1751029831783,10635
6065809,1,1639,0.002188458452002793,18.79225160707749,73.66519550945725,38427
2486119,1,1223,0.0016329985886512606,19.20985834014715,74.45255533360604,2355
2480482,1,3588,0.004790841321406969,19.161612669175028,73.91133075752431,6995
9523325,3,4353,0.007858578090219294,19.16869192901447,74.10837965012648,8048
2482487,9,5742,0.015436106294608653,18.7404697716822,73.80175444218044,19552
9797180,6,1480,0.0040066597181802185,19.19094176891893,74.9300461013512,4898
2490671,12,442,0.0005727584669769757,18.981204398190034,75.21743202941173,1223
6101070,12,2930,0.003796792552584929,18.858595330375213,74.6162520815692,6491
9523325,7,757,0.002560434022316702,19.54698745838839,75.29366370673706,1218
2474732,9,2211,0.005943788055969999,19.284609969696977,74.84990607146099,4338
2492519,5,1625,0.003869969040247678,18.864891480615455,75.34342572369229,3515
2473696,2,761,0.0008545146671098315,18.89370829566372,74.31081663074902,1654
2480372,1,3910,0.005220788619481953,19.55534844219954,75.20304107314527,5946
5231752,11,483,0.0006464582652968354,20.830039480331262,77.69609362111795,866
2480934,11,3796,0.00508065336452751,19.389255222866165,74.87095711775535,6361
2497525,1,298,0.0003979015367277806,19.754018171140917,75.83913973825513,505
2484723,9,1389,0.0037340215331263357,18.577777446364355,73.62519276241893,2297
11273070,7,1732,0.005858218925564766,19.322761073903113,75.36485983429532,5123
6088706,2,1188,0.0013339861031885412,17.579379941077462,73.52865130976429,3086
2481714,9,457,0.0012285441617269513,19.012083059080933,73.09157953391697,3044
2475532,9,1536,0.004129198758014436,18.997993843098936,74.40049050390608,2037
2475923,4,2281,0.005715832178556483,19.356591691801814,75.10564395440544,4725
2480637,11,391,0.0005233233576212477,18.96638100255752,74.23201631202048,418
2493698,1,2171,0.002898806161865811,19.41587518977435,74.72549655135832,18908
5788816,3,1320,0.0023830285042704953,19.436941022727304,75.08707903863635,5707
2484857,2,2054,0.002306403582448875,19.29740606329116,74.46588405598835,4364
2497525,2,318,0.00035707708822723576,19.660718028301897,75.82845025786177,507
2486151,4,5590,0.014007672897032327,18.361625438998004,73.43241830822866,18534
2481047,10,503,0.0008505284943954738,18.97819532007952,73.50896683697808,573
5793241,5,1190,0.002834008097165992,19.88659475714288,77.1717705764707,1918
2480773,12,3321,0.004303463504141484,18.98562086841305,74.29218862180029,45115
2490955,10,701,0.00118532897529071,18.803578537803038,74.0939540014263,873
2496280,4,215,0.0005387566498858587,17.961654716279064,73.3325483627908,241
9515886,11,4013,0.005371091135892755,19.210114700473397,74.31283763045042,52851
2480778,3,1937,0.003496913797554507,19.632509049044867,75.97154349199793,5858
2490317,3,241,0.00043508323449181015,18.700421912863042,73.47496167634849,338
2475924,9,85,0.00022850383752033012,16.22834296470588,73.79668296470587,140
2480934,7,980,0.0033146966207006187,19.54158406836738,75.11920880408172,2256
2480495,10,458,0.0007744374760101928,18.7135531069869,74.6269778755459,767
2492758,11,5179,0.006931692248389877,19.4670239963314,74.53153024637925,14307
2492851,9,1317,0.003540465341344409,19.196954439635547,75.31502205846633,2659
5227765,2,1137,0.0012767190230011543,18.50786251978894,75.33400352066884,2462
2480778,6,1363,0.0036899170242429987,19.663085356566455,75.81082113646382,3579
2474732,10,2840,0.0048021887158710645,19.24624540352101,74.65898652676081,5030
2481263,1,1118,0.001492798382757244,19.084949883720885,73.30359719320221,6023
2474622,10,37,6.256372622789767e-05,19.360855189189188,73.96240302702704,51
5231393,11,2017,0.0026995990084963087,19.340118894893436,75.20727763262246,5168
6100870,3,1540,0.0027801999216489114,19.255064507142915,75.64065282986996,2933
2493969,5,1099,0.0026172898309121217,19.535108656960933,75.7715891201093,2396
2493068,3,92,0.00016608986544915574,18.9290441195652,74.01055419565219,118
9450106,8,2250,0.006806548807492649,18.834707773777776,74.56473295333329,9388
2498255,2,831,0.0009331165418768331,20.291925246690738,76.85505325992757,19427
2489362,9,2308,0.006204551258787317,18.827814719670684,74.51259694497365,6952
2493314,9,2972,0.007989569471887307,18.90199349932699,74.88617926177633,18447
2486132,10,1300,0.002198184975574783,19.216371086153764,72.89949285076946,4388
7340278,7,3747,0.0126736410589441,19.154826405390807,74.38939138670878,13942
6101070,5,2261,0.005384615384615384,18.874918266696163,74.73690354842957,4335
2486151,7,3124,0.01056644106435585,18.501348478552945,73.45752427272676,8699
2493332,10,606,0.0010246923809217835,18.217096290429055,73.465276808581,1072
2484723,10,1962,0.0033175684015982494,18.795660042303766,73.5748870596331,3239
2480513,2,422,0.0004738570164524953,18.78811008056871,73.59879472037925,884
2490274,10,708,0.0011971653559284202,19.128542696327674,74.27519885310714,1732
2474416,1,3298,0.004403621705128256,19.63452265463913,75.40077839387519,26644
5229410,12,3426,0.004439526035889409,19.442899921774703,75.54380135318104,30860
2492921,5,644,0.001533698499642772,19.19700456055903,74.44492589285713,2067
2481889,3,1864,0.003365125099969851,19.33036063948495,74.78823565128774,15740
9797180,12,6241,0.008087297720369467,19.131465447204036,74.63174990434202,23697
2482048,5,1039,0.002474398666349131,19.720354067372416,75.85892007699702,13458
9523325,5,2174,0.005177423195999047,19.90689008877642,76.19035389512415,3531
5229044,9,1676,0.004505558019812627,19.061532941527577,75.30376027147976,7350
2474416,12,2952,0.003825300892570208,19.398670131436255,75.43814155386204,20084
2481850,12,1164,0.0015083503519484154,19.866140594501793,76.21431320962213,3886
6101224,2,8391,0.009422119016713004,19.25858842247635,74.79744392468059,26170
5230726,11,816,0.0010921530941660823,18.396219938725505,73.43551673897053,1591
2493598,6,3045,0.008243431649904572,19.022587585878423,74.55725226009814,17669
2493314,11,4065,0.005440689127187652,19.06787407576873,75.03580996531272,24598
5229239,3,1498,0.0027043762874221226,19.258152646862566,75.71551183177583,8979
5229419,7,119,0.0004024988753707894,18.948543663865543,72.901274210084,202
5789032,4,278,0.0006966248775268313,18.513466298561127,74.74750881294966,523
9717283,9,2047,0.005502910063577833,18.92508835124577,74.78761931265275,7221
5229131,3,7427,0.013408145985770432,19.28811514932011,75.1289419717243,32193
6101224,4,4516,0.011316395492486224,19.277675219220445,75.11363168799822,13631
2480905,6,5186,0.014039552228704469,19.543776578866073,74.99079242190544,16994
2492851,11,2742,0.0036699556178963204,19.389841657549226,75.70393967432511,5297
5789082,11,3702,0.004954841611032888,19.72258134413834,75.74451895759044,19955
2480880,3,2792,0.005040466351456987,19.359552720272106,74.84653983954126,9568
5231283,3,107,0.0001931697348158659,19.69448502803737,75.43419022429909,122
2486625,1,1553,0.002073627807175313,19.00765893367676,74.28187964842233,2857
2486119,5,1346,0.003205525125029769,19.210295271916777,74.87505269316505,2692
9326020,5,92,0.00021909978566325315,21.57430936956522,79.29658392391312,249
2481918,12,1871,0.0024245047323844375,19.102351590593322,75.24873645911251,5599
2492519,3,2556,0.004614409740087414,18.883721414319236,74.8915434205786,5126
2480637,10,281,0.00047514613702808774,19.00775719572952,74.01714726690396,295
2480778,4,1583,0.003966752450089835,19.73468682185728,76.08217265445356,4173
9717283,5,1714,0.004081924267682782,18.862146766627834,74.87594829871632,7319
2480311,4,428,0.0010725016100053375,19.696481137850466,75.63881039485972,3516
5230726,4,545,0.0013656854613385723,18.455521924770643,73.61039359816516,978
2494056,4,1032,0.002586031919452122,19.26471332655041,74.43339600968977,13070
2481819,9,55,0.00014785542427786066,18.99493263636363,74.6230674181818,109
2480934,12,3885,0.005034313674673191,19.376701477220056,74.89228718120955,7180
6100870,4,1163,0.0029142975991500175,19.410236623387846,75.90413541960443,2238
7340537,10,3619,0.006119408789696261,19.518372289582675,75.41896087952459,21846
2492822,8,1499,0.004534674072191769,19.274119246164194,74.85847324349567,3274
5231910,6,3578,0.009686370588951906,19.44244138960309,75.4681045368919,5602
2492766,4,1315,0.0032951860213949035,18.99831151102671,74.46337313155873,3226
2497280,9,1365,0.0036695028025323603,19.343241100366377,74.90373176923042,2738
7340537,7,1876,0.006345276388198327,19.720166038379475,75.68284628038366,10030
2480685,11,1449,0.0019393747958905063,18.8791552091098,73.58014323395481,2041
9750846,12,84,0.00010885002539833926,18.47239516666666,73.27985654761905,94
2488963,4,1728,0.00433009995815239,18.517170668402827,74.88278024305554,3388
5231333,11,2194,0.002936499863480863,19.238875412032847,74.11929682497724,3720
5228662,11,4508,0.006033610476103797,19.451092320319447,74.95375526153411,40426
2480514,9,73,0.00019624447222334234,18.41168289041097,74.0996156849315,108
2489006,8,1386,0.004192834065415472,18.23629131962492,73.73306267388163,6390
2481714,3,850,0.0015345259307802432,19.054454657647106,73.38758282235305,5338
6091832,9,177,0.0004758256381305698,18.6147450960452,73.10301236723159,1120
2493248,4,1119,0.0028040404242896558,18.291120498659602,73.40321521090237,2100
2474416,8,938,0.002837574569523602,19.496608768656717,75.77048272921097,3666
2484096,6,5643,0.015276743776818225,19.21435729735957,74.46700704518847,12740
2493626,12,728,0.0009433668867856069,18.926582575549467,74.49522438186828,5632
2498404,6,1215,0.0032892510524249767,19.795154820576155,75.1190783769547,14462
2480311,10,698,0.0011802562407316913,19.25682284097422,73.2904525859599,16987
2496468,11,1174,0.0015713084957732605,19.295658049403766,74.5377367436114,1510
2481121,2,1660,0.0018639873159031805,19.012407413855357,73.71307806084356,16865
5844053,9,250,0.0006720701103539121,18.526354684,73.17116015600004,306
5228816,8,601,0.0018181048148013697,18.881085612312813,74.60254831946757,823
5230801,10,3546,0.005995972248760139,19.032200893118905,74.36161583502538,13314
2484723,5,1650,0.003929507025482257,18.714601132121253,73.61007167272717,2797
9444556,8,377,0.001140475066855435,18.315113578249335,74.62635082228127,582
2480437,9,1597,0.004293183864940791,17.919024940513392,73.53742889229804,3178
7796884,9,666,0.001790394773982822,17.47746657207207,73.70085291441444,1294
8000602,3,446,0.0008051747825035158,19.953508343049297,76.16385609641247,6651
2475379,3,1892,0.0034156741894543767,20.24574582928122,77.25052122410138,3938
2492754,11,990,0.001325038680422085,18.955449703030347,74.27468288484836,1752
2490264,2,83,9.319936579515903e-05,18.78168021686748,73.57467998795182,102
2492758,8,2959,0.008951367965053665,19.407227940858245,74.79427050658973,7251
5231910,1,476,0.0006355742667195421,19.58737864075631,76.36160277731098,541
9717283,4,1335,0.0033453029190587042,18.915047800000085,74.81823903895146,13837
2480491,1,480,0.0006409152269440761,19.11318540625001,74.98842544375002,682
2497280,10,1927,0.003258386498409698,19.389476596782565,74.91022762117278,3812
6100882,3,1093,0.001973219814520948,19.239438121683477,75.46605440896634,1992
5793241,11,1779,0.002381054356031201,19.365299085441276,74.78566343507589,2307
2480491,11,659,0.0008820206973718728,19.065209081942363,74.97533730955992,964
2494056,6,2917,0.007896909728332228,19.117032706547715,74.91234237607122,31335
2481174,11,669,0.0008954049264670454,18.919334352765276,72.89171231539625,12556
9451184,8,3041,0.009199428854926731,18.741613281815145,74.71440448701047,7818
5229410,7,696,0.0023541110693955413,19.621141251436764,75.43254011063217,3098
2492921,12,553,0.0007165960005390668,19.411435687160953,74.82671595117534,2327
2493248,5,1359,0.0032364848773517503,18.305064407652743,73.38244927373027,2717
2498112,11,1143,0.0015298173855782255,19.674473602799658,75.24036413298352,42021
2481112,9,183,0.0004919553207790637,18.39906150273219,72.9373967322406,1058
2496379,5,55,0.00013098356751607525,17.534671545454536,74.44912221818181,69
2480898,6,89,0.00024094102359326988,18.992480887640443,72.98901494382021,209
2490277,2,2992,0.0033596687043266965,19.527162772727262,75.21707275668365,8256
9752617,5,1694,0.004034293879495118,19.60805017060211,75.39008333530087,5856
2495757,9,528,0.0014194120730674623,19.66052261742425,75.96619680681812,2522
2497280,12,2093,0.00271217979950862,19.473467330148022,75.25573048494941,4207
2498404,12,1778,0.0023039922042648476,19.833561015748064,76.26046228458945,38586
2481938,12,4389,0.005687413827063227,18.99340494714072,74.26102667281788,43591
2495840,4,402,0.0010073496430423963,17.351045728855727,73.96738623383081,558
2480685,3,512,0.0009243262077170407,19.053926753906286,73.59147936132813,645
2481918,9,529,0.0014221003535088781,18.93488251606806,75.28864871077502,1177
2481800,11,5678,0.007599565280238989,19.16078980239524,74.16567833145426,19178
5229055,9,2102,0.005650765487855693,19.113423429115095,74.10700001760188,11405
2480372,3,1919,0.003464417954314455,19.45109006513813,75.21521135799865,2637
2481776,12,368,0.0004768667779355815,18.9169220733696,72.85019620380442,3017
5229044,10,2911,0.004922243433767841,19.25890494125712,75.4054562655436,13540
5789316,1,297,0.0003965662966716471,19.433805074074066,74.91988530639723,396
9367409,7,290,0.0009808796122481422,18.958419348275843,72.87335610000005,748
8000602,1,1420,0.0018960408797095585,19.961976243661958,75.85768176690124,35162
2480863,1,893,0.0011923693701272084,19.32267885778275,74.02613388577828,4877
2477102,10,2506,0.004237424268300313,19.166699713487503,72.99317824740606,19881
5230801,7,1613,0.005455720050193977,19.101522196528233,74.4887622337259,4764
2481850,2,1477,0.0016584995575837334,19.989083970209983,76.29937851929586,5055
2481725,12,339,0.0004392876025004406,19.37891946902653,75.56180929793511,940
2480478,6,484,0.0013102860159454228,20.414651721074364,78.03079863636357,775
2492921,11,442,0.0005915829260066278,19.143264916289567,74.44458447963795,1737
2475532,8,1237,0.0037420892777192917,19.061385964430055,74.5207640169765,1683
2493618,11,490,0.0006558272256634562,18.4222144367347,74.89636148163251,1592
2484096,11,4658,0.006234373912531386,19.080632586303125,74.54653447488164,9462
2474377,2,2389,0.00268256969740524,19.685667984512236,75.83315895060723,92445
2493314,7,2333,0.007891007363361778,18.95637091984562,74.82636851778778,13112
2492752,6,9085,0.024594934824099517,19.361416905558404,74.7288154919096,25621
6100845,8,475,0.0014369380815817815,20.27095428210524,76.60182990947357,820
2493969,1,1458,0.0019467800018426313,19.50367927160495,75.32622892798364,3139
5229126,2,5078,0.005702004572383344,19.458217495076845,74.97204533635295,71971
2482048,6,819,0.00221719885756054,19.482545841269854,75.35598886446876,7477
9600020,1,4012,0.00535698310520757,18.64996419665995,73.83089170239278,8907
2492960,2,2010,0.0022569966897381883,19.80933605671638,75.37902611243783,3575
2481263,2,1125,0.0012632444158982398,18.99211677688885,73.06431418577799,6728
2481685,12,1246,0.0016146087100753657,18.974350556982305,73.88222604494413,49198
6065809,11,1379,0.0018456851922242982,18.878210622189947,73.62318742639616,34122
2480482,12,3676,0.004763484444813037,18.99429509412398,73.84081268661511,6787
4408780,1,423,0.0005648065437444671,19.075496725768325,74.27193290307339,521
2477102,3,2745,0.004955616094107962,19.180914696903383,73.05123365646588,19345
2480880,1,4797,0.006405146549272361,19.375742508025983,74.78755665186597,16048
5228328,4,7390,0.0185181936867744,19.167518172665766,74.55261528213757,11589
2480876,6,3131,0.008476251065960989,19.558719037048817,75.0828869632704,13951
2486687,5,1474,0.003510359609430817,20.388180129579364,78.02020866282221,4186
6086852,7,597,0.002019259063834969,18.35748303852596,73.15259405527634,916
2493618,6,344,0.0009312776642256724,18.451093799418597,74.89351135465108,1305
2474416,9,848,0.00227966181432047,19.49686279127358,75.65061092216983,3096
2480437,1,2188,0.0029215052428200805,17.77480767230347,73.81076557221189,3979
7340855,12,7980,0.010340752412842229,19.00850109548859,74.11915775463649,17273
2488963,12,2086,0.0027031089640587582,18.785491205177383,74.56645861888799,3692
2481685,8,64,0.00019360849941312423,19.060802812499997,72.93277482812496,1196
2498415,9,457,0.0012285441617269513,19.342085135667386,75.3693684376367,608
5229126,3,3226,0.005823977238467135,19.42349754959703,74.94704981587061,55033
5230801,8,2284,0.006909403322805871,18.937827190455323,74.57907302364292,6266
2480824,10,329,0.0005563098899723874,19.377840112461996,73.93427346808504,381
5845386,11,2142,0.0028669018721859656,19.2159708202615,74.58119293790826,70763
2488963,5,2032,0.004839247439866635,19.075166607775543,75.35344890059065,4040
2496279,5,1108,0.0026387235055965706,18.828287390794255,75.18888564440428,1370
6100870,12,2688,0.0034832008127468565,19.207735611234998,75.772345983631,5616
2482451,10,2596,0.004389606305070875,19.089793026579265,75.09176016255707,4944
5789316,10,200,0.000338182303934582,19.199291635,74.61303668500001,227
6100799,11,91,0.00012179648476607045,19.309021406593406,74.88931363736268,177
2480863,10,1512,0.00255665821774544,19.220447433862436,73.7513948101852,3922
6066037,9,129,0.00034678817694261865,18.980659976744178,75.78003971317828,243
6087954,11,5198,0.0069571222836707055,18.917125571950656,74.01641663351253,8688
2496347,12,9029,0.011700081896685775,19.026588911175043,74.13477170173901,16045
9273219,8,1844,0.005578344889340642,18.71801264208252,75.2178785292841,3485
2481726,3,1044,0.0018847589079230283,19.198783477011478,74.16072331705006,3098
2495691,9,502,0.0013495167815906555,19.78572249601594,76.66055735059763,1475
2484096,5,5743,0.01367706596808764,19.164520204596794,74.72851861257115,12126
2480863,6,1210,0.003275715039863557,19.38966875619838,74.01913942231407,3553
2492822,6,1026,0.002777589777603314,19.502043383040924,74.59829451169567,2150
2480478,5,612,0.0014574898785425102,20.54179394444445,78.28248193627451,960
7341597,9,1471,0.003954460529322419,19.92906320870155,75.32316685656025,6306
7537888,11,248,0.0003319288815602799,19.191288814516167,72.8210253870968,1358
6065833,1,116,0.00015488784651148508,18.20219543103451,72.99376842241386,1332
6100968,1,2618,0.003495658466957482,19.62698036478229,75.00560908556115,17488
2495414,10,12482,0.021105957588557264,19.116076525236373,74.0616223288725,141683
5231393,4,1306,0.003272633417446193,19.285031651608016,74.96870703598755,3349
2492675,7,322,0.001089114603944489,18.689739204968937,73.14660499068317,506
5845386,1,2469,0.0032967076985935917,19.26521490968012,74.14576928837539,147866
6101223,7,5395,0.018247743131305956,19.509726687117674,75.52817455032391,20576
2492766,8,1975,0.005974637286576881,18.870707155443046,74.2274746577214,4601
2492675,6,871,0.002357973388199304,18.682385590126373,73.23350722617653,1595
2492758,4,2010,0.005036748215211982,19.60659561741298,74.91110197363136,4190
5789082,6,1812,0.0049054509522584834,19.866938738410617,75.92606155739493,11667
5232005,6,7982,0.02160889045305034,19.315327513655685,74.58185163054371,13542
2481713,10,1871,0.0031636954533080146,19.07815312667016,73.95866662052423,7368
2481890,11,1086,0.0014535272797357418,19.935820345303895,76.28618960957637,5905
2480478,3,913,0.001648261382120426,19.925287792990176,76.4021104589267,1329
5739357,12,830,0.0010755419176264474,19.165669716867498,74.42084058674686,1066
7796884,3,1605,0.0028975460222379888,17.66021933520257,73.63067190218067,3723
2475452,6,299,0.0008094535511728955,21.049013033444787,77.24471872909702,2085
5230726,1,986,0.001316546695347623,18.5916183204868,73.46774326876267,1980
5788893,9,5221,0.0140355121846311,19.260880528059808,75.19278685864724,12323
7340855,9,5815,0.015632350766831997,19.033436395528792,74.20620290868375,12418
7340537,12,4807,0.006229072286783534,19.615449865820754,75.69035194341589,33251
2489006,6,1906,0.005159927988413173,18.41698393179444,73.66265718835224,6052
9515886,2,4273,0.004798083012562826,19.396703240112323,74.74463360379117,43514
2492758,6,2428,0.006573087699825385,19.661230508237182,74.80603594027991,5793
2490681,10,217,0.0003669277997690215,19.09614408294932,74.1663469400922,2785
5844449,10,523,0.0008843467247889319,18.565343588910117,74.42636457361368,781
2477102,7,1301,0.004400428881154597,19.212154230591878,73.10958001537271,6924
9717283,11,3316,0.004438210367959226,19.05789476718933,74.73298674427005,58402
6086852,5,1028,0.0024482019528459156,18.42003803112841,73.18964558949413,1807
2492851,8,913,0.0027619462494403503,18.84185660898142,75.19518559255178,1667
2481918,7,349,0.0011804378781882815,18.804068825214877,75.02907551862467,835
2492428,1,2827,0.0037747236386893816,19.107082189953925,74.40193550371377,4209
2480433,1,1489,0.0019881724435827693,19.54102788515789,75.46520404096698,1889
2495696,3,1617,0.002919209917731357,19.59916760606065,76.39656802721076,5001
5229055,3,3538,0.006387238521294707,19.160921076031453,74.16646881062685,12961
2492428,4,2138,0.0053574963602603075,18.846508010289984,74.5572413652943,3441
2493248,2,1306,0.001466486406367201,18.464477360643205,73.40535261562002,2598
2475379,8,721,0.0021811207512009777,20.677622203883494,77.88360328710131,1467
2493698,8,1164,0.003521254583076197,19.044498508591083,74.8847601048109,8254
2492680,9,4101,0.011024638090245575,18.90152349305031,74.41537773128466,6904
5229133,1,1060,0.0014153544595015015,19.428329314150954,76.29214620849048,3902
9616058,1,1270,0.0016957548712895347,19.025641497637874,74.57925864960639,1710
5844449,7,246,0.0008320564986656655,18.43706457317073,74.31480593089428,357
2493698,7,775,0.0026213162051458975,19.066253985806455,74.89968288645166,8557
5230726,3,994,0.001794492676700661,18.70404378571426,73.48174341851094,2188
2481719,10,656,0.001109237956905429,19.1280760777439,73.31951567987792,4218
5846290,2,3720,0.004177128201903513,19.362657863172117,74.36881605161219,10227
2480696,5,5,1.1907597046915933e-05,20.521983,76.64171819999999,7
6086852,10,675,0.0011413652757792142,18.54805703111111,73.20041013333334,1240
6066037,6,230,0.0006226565778253042,20.248664673913037,78.40568425652175,522
9687165,2,2063,0.002316509537776061,19.545995115366,75.2032307401842,4778
2481850,3,799,0.0014424543749334286,20.018677076345444,76.6381842240301,2355
2486119,3,1622,0.0029282365408535935,19.08799439889024,74.26136718064136,3268
2498001,12,491,0.0006362543151260068,19.940428936863544,75.71836031568222,2541
2475532,10,3184,0.005383862278638546,19.189997389133055,74.31527405339212,4558
5227907,6,525,0.001421281318949064,19.73275931428569,75.80680555809519,810
6100968,4,2011,0.005039254060095172,19.532940155643974,75.11367402536044,9301
9523325,12,4953,0.0064182639975949324,19.102125326266904,74.05556615748092,9099
2480898,10,910,0.001538729482902348,19.06099718461539,72.93108622197803,2428
2498036,1,240,0.00032045761347203805,20.882858962500002,78.92863134166663,7184
7340608,6,4686,0.012685950972562502,19.542661052283353,75.31570447311094,9732
2480743,1,185,0.000247019410384696,19.19638429729728,76.10882638918929,744
7340278,8,3889,0.011764741472150628,19.051368564155222,74.40903923090748,13528
5845386,3,2043,0.0036882782077459256,19.579054921194345,75.00295310376882,92761
6101070,10,2363,0.003995623920987086,18.618738109183106,74.15250530131148,5259
2482048,9,965,0.0025941906259661007,19.002868616580326,74.55732113782369,3461
5846272,4,809,0.002027228510500743,17.83658864029666,73.72232288504331,2051
2480726,4,148,0.00037086504271212605,19.088183959459442,74.78950186486487,161
2480880,4,1701,0.00426244214630626,19.506745672545556,75.16783456731348,4954
2482499,6,9297,0.02516886175670371,19.145359990642046,73.89336610465708,75148
9717283,7,1811,0.006125424061315123,19.035492229707444,74.84837316510195,6230
2481740,11,765,0.001023893525780702,19.49060202483654,74.38308390588219,4895
2493974,2,1183,0.0013283716835623268,19.257256907861393,74.73907084023689,2257
6100799,12,165,0.00021381254988959498,19.456499321212117,74.81949024242427,330
2480311,5,293,0.0006977851869492737,19.906955170648455,75.95972146416372,1929
2482029,8,137,0.0004144431940562191,19.75342032116789,75.17097736496352,270
6100845,5,608,0.0014479638009049773,20.643987940789483,76.73009888157885,1125
9752617,10,2596,0.004389606305070875,19.178426397534594,73.84575186748833,10280
8000602,2,1157,0.001299176701506012,20.135893318928314,76.36330830250633,21371
2486687,11,3017,0.004038021918013566,18.851161880676035,73.59383386277722,4783
2473365,9,513,0.0013790878664462277,18.447910619883025,74.61946113645224,1357
5229239,1,3676,0.004908342446346716,19.33792048095759,75.46566318906387,30995
2480898,11,846,0.0011323057814516,19.00054877186759,72.98191365602838,2024
2475923,9,1971,0.005298600750030243,19.165652246575334,74.90235045408366,4058
2488929,3,52,9.387688047126195e-05,15.818573615384615,73.99425269230773,96
2488963,9,904,0.002430205519039746,18.272444721238934,74.2948065995577,1574
9274012,10,609,0.0010297651154808022,19.063445154351417,74.02823777175679,10576
2480259,12,410,0.0005312917906347512,18.93747530243903,73.30662359512203,8222
5229126,10,2560,0.00432873349036265,19.075195746093677,74.30022277617186,38123
9509689,1,163,0.00021764412914975918,19.12228934969324,74.97921065644174,232
9701857,2,3186,0.003577508185823815,19.248597003138688,74.69354047834207,15071
2479399,4,140,0.0003508182836466057,16.540259507142856,73.7806441714286,248
