speciesKey,state,direction,month,obs_count,mean_lat,mean_lon,individual_sum
2491521,telangana,E,12,181,17.736682104972353,78.21779344751381,4499
5739359,telangana,E,2,772,17.46438565544041,78.45347500777197,1512
9584952,telangana,E,11,164,17.431414432926825,78.4808991585366,362
2490274,telangana,E,9,12,17.263763833333332,78.30049958333335,22
7341536,telangana,E,12,335,17.436056185074637,78.85421713134328,687
5739359,telangana,E,1,769,17.491773973992178,78.34430401040281,1604
5231283,telangana,E,12,135,17.425622540740747,78.51080904444446,171
5231007,telangana,E,12,143,17.009738419580422,78.32098035664343,316
9701857,telangana,E,12,332,17.61278428614462,78.47277912951809,1495
9687165,telangana,E,11,207,17.602589048309163,78.30046997101445,412
9687165,telangana,E,1,226,17.58918914159289,78.36096650884959,455
5846290,telangana,E,10,319,17.531991037617583,78.1437603730408,897
2498112,telangana,E,3,187,17.65429685026736,78.53337919786091,2506
2493324,telangana,E,8,648,17.4042976589506,78.37974954783944,3477
9687165,telangana,E,2,311,17.530101877813525,78.36218920578779,548
5739357,telangana,E,1,279,17.408090878136203,78.25683064516116,394
8214667,telangana,E,3,82,17.60155956097561,78.38088658536583,499
2492846,telangana,E,12,503,17.546714312127254,78.53820012723637,718
2480495,telangana,E,2,181,17.26509148066297,78.23380771823214,276
4408732,telangana,E,12,219,17.711895041095858,78.34661184931508,522
2490274,telangana,E,12,126,17.864735111111102,78.73474445238102,268
8214667,telangana,E,11,229,17.590398397379907,78.32916417467251,2006
5846290,telangana,E,11,494,17.5538922165992,78.17201978947351,1500
2493324,telangana,E,2,1085,17.420877964976928,78.5160143299538,7530
5788886,telangana,E,12,178,17.50036869662922,78.3862645786517,234
2492634,telangana,E,4,20,17.344760000000004,81.30401600000002,21
2493055,telangana,E,3,131,17.093451694656476,79.29927592366415,235
4408732,telangana,E,1,279,17.632908982078877,78.21410198207873,702
9362027,telangana,E,2,279,17.504787713261663,78.34841401433688,1554
2480495,telangana,E,1,178,17.466458224719076,78.19543628651687,259
9701857,telangana,E,1,412,17.606362148058313,78.25712238592232,2114
9362027,telangana,E,1,298,17.720449439597328,78.20098970805357,4734
2480491,telangana,E,10,108,17.378585351851864,78.19277384259257,137
2498112,telangana,E,11,342,17.68079741228071,78.26842859064327,7165
8000602,telangana,E,1,376,17.6769823457447,78.23945192021272,10816
2493324,telangana,E,4,750,17.266867458666642,78.47257359466656,4285
9613112,telangana,E,9,5,17.4081236,78.65629799999999,23
2480491,telangana,E,3,97,17.389148690721633,78.19491138144335,125
2498035,telangana,E,1,325,17.647781221538466,78.2132897415385,18622
2493324,telangana,E,12,994,17.478134218309844,78.53853947283687,5724
9613112,telangana,E,11,86,17.71265519767441,78.06669908139536,1375
5846290,telangana,E,2,495,17.487096286868717,78.28374352525253,1167
2493324,telangana,E,10,855,17.471475677192974,78.44650364678354,4446
2490307,telangana,E,1,125,17.69224679199999,78.169971888,454
2498255,telangana,E,11,82,17.615965499999998,78.35856126829269,596
5231904,telangana,E,7,26,17.53317534615385,78.05687961538463,33
9584952,telangana,E,12,196,17.3138955765306,78.66135479081645,542
2493324,telangana,E,1,974,17.435112975359296,78.38609158932213,6658
2490955,telangana,E,3,163,16.838514423312887,78.77699055214735,291
2490274,telangana,E,10,44,17.510355863636367,78.10613247727275,56
5788886,telangana,E,2,250,17.358980755999994,78.54323125599997,308
5739315,telangana,E,10,122,17.679213975409834,78.41518787704922,139
2474968,telangana,E,5,7,17.21875142857143,78.36041085714285,8
2498035,telangana,E,2,293,17.60111715017064,78.21131588395919,16462
7341536,telangana,E,1,238,17.18705564285714,78.83081934873944,535
2493324,telangana,E,5,588,17.468963306122415,78.44600937244894,2974
2480495,telangana,E,11,236,17.52297115677963,78.14536955508495,558
2493068,telangana,E,11,20,17.430983149999996,78.09400485,28
5788886,telangana,E,10,58,17.314804775862072,78.45790296551728,86
2494036,telangana,E,6,177,17.627427785310704,78.26785988135595,1944
2480685,telangana,E,10,62,17.314992903225807,78.39140029032258,69
2498180,telangana,E,1,184,17.77984266304347,78.31990137499992,8028
2498112,telangana,E,1,595,17.69681691596639,78.36682738991578,26070
5739357,telangana,E,12,204,17.59871224019606,78.50860374019612,284
2493324,telangana,E,7,711,17.436782939521766,78.36670900000007,4062
5739357,telangana,E,11,289,17.540816463667834,78.21201170242209,522
2493062,telangana,E,12,104,17.85717448076923,78.64955643269228,175
2498112,telangana,E,2,576,17.602280206597236,78.4857970572917,18295
2490246,telangana,E,1,202,17.582062198019788,78.2224166039604,611
2493324,telangana,E,11,942,17.504613520169833,78.38100145541375,5247
2492846,telangana,E,2,546,17.50963624725277,78.54978574175803,705
2486815,telangana,E,1,27,17.344760000000004,81.30401600000003,85
2498255,telangana,E,2,249,17.79710172690762,78.46355229718864,4067
2493324,telangana,E,6,700,17.41339477571424,78.4333142271428,3883
9362027,telangana,E,12,162,17.73307558024689,78.42798764814815,1364
9613112,telangana,E,2,42,17.66996135714285,78.1465491904762,616
5229171,telangana,E,1,27,17.63279066666666,78.07483740740741,27
2492557,telangana,E,12,125,17.428125912000016,78.24313048799998,215
5229171,telangana,E,12,21,17.64760142857142,78.08250142857143,44
9701857,telangana,E,3,363,17.584699517906373,78.3994382644628,1840
2492557,telangana,E,2,149,17.408619389261755,78.5547821073826,242
2492605,telangana,E,4,32,16.428549218750007,78.89209862500005,32
8000602,telangana,E,3,213,17.670513863849763,78.51950102347413,2795
9584952,telangana,E,1,140,17.34010864999999,78.82869402142853,281
2498112,telangana,E,12,371,17.656412450134788,78.40706699191367,9270
2490246,telangana,E,12,219,17.67902971232876,78.4282777031964,980
8028588,telangana,E,12,5,17.377998,78.30351,5
2492846,telangana,E,11,499,17.522753853707403,78.38306067134246,653
2492557,telangana,E,9,19,16.980141578947364,78.42957431578948,23
5231007,telangana,E,3,234,17.001084730769254,78.87357246153852,423
5231283,telangana,E,3,60,17.01360928333334,78.28889613333337,68
2492846,telangana,E,3,248,17.543592625000002,78.53059278225801,307
2478522,telangana,E,12,25,17.324615,79.19114912,39
5739359,telangana,E,10,137,17.469176919708012,78.2921648540146,208
2473700,telangana,E,11,70,16.776263742857147,78.53202395714287,143
2490244,telangana,E,12,97,17.476355195876295,78.196829484536,502
9701857,telangana,E,11,256,17.656781460937477,78.27747636718743,2525
5232328,telangana,E,9,19,16.31557889473684,78.79893368421054,36
2490317,telangana,E,1,91,17.63394614285713,78.07507172527473,188
2490307,telangana,E,2,108,17.651718870370356,78.33975670370373,219
8012314,telangana,E,2,68,17.276477294117647,78.3155707794118,79
5788886,telangana,E,1,199,17.392909437185942,78.51244565829148,265
5846290,telangana,E,1,592,17.550596756756782,78.25364594932401,1721
2493137,telangana,E,11,123,17.561424593495925,78.16794400000003,291
2495776,telangana,E,12,35,17.95366537142858,79.97815628571428,65
5739315,telangana,E,12,204,18.05911846568625,78.98934625490205,330
2490264,telangana,E,10,86,17.588387709302335,78.12174889534884,206
5739315,telangana,E,1,224,17.78035351339286,78.49211266071428,318
2492605,telangana,E,1,149,17.42727409395974,78.52107346308735,246
5231007,telangana,E,4,92,16.745945728260857,78.53346013043475,205
2491521,telangana,E,2,118,17.676026237288124,78.17692968644072,1612
2490955,telangana,E,1,190,17.253740173684204,78.47171165789479,274
2493091,telangana,E,2,43,17.4408943255814,78.18465565116281,50
2474404,telangana,E,8,22,17.59909309090909,78.18572572727273,32
5739315,telangana,E,2,204,17.690739181372543,78.43462282843137,253
8000602,telangana,E,2,409,17.62827257457214,78.4748745647921,7546
2492434,telangana,E,11,5,17.4296614,81.08611239999999,16
2492846,telangana,E,4,145,17.278880903448268,78.63331793793108,174
6065824,telangana,E,12,41,17.454037658536592,78.34639365853661,219
5788886,telangana,E,11,176,17.489745721590918,78.41658462500004,263
7341536,telangana,E,3,183,17.15545018032787,79.01888453551922,294
2493324,telangana,E,9,639,17.44422243661973,78.43427503912356,3602
8012314,telangana,E,1,53,17.49823815094339,78.29661703773587,64
2474628,telangana,E,2,58,17.65056789655172,78.21386308620694,62
5739359,telangana,E,4,219,17.328236684931497,78.36212603652966,345
2490264,telangana,E,2,100,17.603948159999995,78.51933140999996,162
2492605,telangana,E,11,174,17.46523804597701,78.31740675287367,274
5229261,telangana,E,12,29,18.348863448275864,79.28460696551721,55
2492557,telangana,E,4,51,17.178701156862736,80.2280703529412,52
2490264,telangana,E,12,66,17.72123177272728,78.53763906060603,157
2498035,telangana,E,11,154,17.67372428571428,78.18836189610384,2295
2490317,telangana,E,4,20,17.47995425,78.5157632,22
9566476,telangana,E,2,30,17.492326199999994,77.9843704,152
2494036,telangana,E,7,117,17.5090969145299,78.30943510256412,576
5739315,telangana,E,11,148,17.73890621621621,78.4385194189189,181
2490274,telangana,E,11,101,17.51191449504951,78.18637626732672,139
2490681,telangana,E,1,84,17.387190523809515,78.26600892857144,1633
2481909,telangana,E,2,62,17.789874967741937,78.62739722580645,179
2490317,telangana,E,2,121,17.388789520661163,78.32440506611573,226
5231904,telangana,E,5,68,17.609031014705884,79.3760093676471,156
9761484,telangana,E,1,12,17.432033999999998,78.47677599999999,12
2498035,telangana,E,12,242,17.58782141735536,78.24062158677683,10235
8214667,telangana,E,10,51,17.605126039215698,78.27409741176471,547
2494036,telangana,E,5,114,17.5867788859649,78.43661213157887,753
2498112,telangana,E,4,28,17.64129417857143,78.27878624999998,87
2498255,telangana,E,1,232,17.824665556034486,78.28243922844828,9550
2492605,telangana,E,12,246,17.83765360162601,78.54341562195125,362
2480685,telangana,E,12,156,17.486000070512798,78.4196990641026,178
7341536,telangana,E,11,292,17.26158466095889,78.46363510616432,640
2490244,telangana,E,1,128,17.574642101562503,78.18557521093751,405
6101031,telangana,E,4,91,17.34475999999997,81.30401600000003,375
2493967,telangana,E,4,43,17.40048965116278,81.07384986046515,104
2494036,telangana,E,12,71,17.69233207042253,78.22170888732394,1417
2492746,telangana,E,1,6,17.485103999999996,77.923896,10
2490788,telangana,E,2,127,17.20384550393702,78.7836296456693,333
2490681,telangana,E,12,38,17.580236894736846,78.13101057894738,1546
5231264,telangana,E,4,38,17.185475078947366,78.31072376315788,50
2492605,telangana,E,2,229,17.324441794759835,78.56599716593892,521
2480685,telangana,E,2,191,17.534065115183235,78.30528736649212,214
2498255,telangana,E,3,75,17.670013226666665,78.38331984000004,2602
2480491,telangana,E,12,173,17.54194164161848,78.18820099421967,258
2490246,telangana,E,2,229,17.488680593886464,78.47260427947606,1210
2498180,telangana,E,2,138,17.787651333333336,78.67856026086955,9213
5846290,telangana,E,3,182,17.542535153846142,78.24939943956039,409
2480685,telangana,E,11,127,17.482149196850397,78.29723304724408,131
2478522,telangana,E,4,9,17.517448666666667,79.92603888888887,14
6065824,telangana,E,11,30,17.503428433333337,78.32436546666666,74
5231007,telangana,E,1,164,16.99525720121953,78.18775313414645,270
2493055,telangana,E,4,72,17.07812458333333,79.1707155,144
2473700,telangana,E,1,110,16.78717918181818,78.40276644545452,294
2493967,telangana,E,3,65,17.372025138461527,80.2783180769231,188
2493055,telangana,E,11,51,17.32816282352942,78.27291931372554,103
9610931,telangana,E,2,29,16.277317586206895,78.73497551724135,38
8214667,telangana,E,1,357,17.71407152100841,78.33445178711489,4581
5229261,telangana,E,1,45,18.438723822222226,78.6682621333333,80
5231904,telangana,E,6,97,17.35790684536084,78.46912405154637,160
2498180,telangana,E,3,35,17.730647685714285,78.46870548571431,231
2490788,telangana,E,3,41,17.125848536585373,78.23335519512199,96
9610931,telangana,E,3,41,17.270092731707308,81.12046995121955,223
5231007,telangana,E,11,114,17.119736350877204,78.30576453508772,175
9613112,telangana,E,1,165,17.631347121212116,78.10347423636367,2247
2490244,telangana,E,3,85,17.44509024705884,78.48552914117644,260
2473700,telangana,E,6,80,16.968391012499996,78.72695433749996,164
2480491,telangana,E,11,207,17.51335433816423,78.10735270531413,351
9584698,telangana,E,2,24,17.143569166666666,78.39268041666664,25
2493055,telangana,E,10,33,17.380702848484848,77.97936493939396,69
9613112,telangana,E,10,19,17.497401789473685,77.98607984210527,182
5788511,telangana,E,4,38,17.344759999999994,81.30401600000003,65
2494459,telangana,E,2,8,17.484385625,78.90433474999999,24
2494459,telangana,E,12,100,17.922538659999983,79.11321412000001,826
2474628,telangana,E,3,34,17.638587499999993,78.11428288235295,45
2490955,telangana,E,11,171,17.221566409356726,78.46016846783631,218
2480637,telangana,E,2,71,16.871772718309867,78.5469217323944,72
2490246,telangana,E,11,120,17.528419375000002,78.12520325,243
5788886,telangana,E,4,21,17.466859380952386,79.32533185714287,24
2480509,telangana,E,1,17,17.81053752941176,78.04684470588235,17
4408732,telangana,E,2,227,17.581478867841405,78.38965762114535,461
2493069,telangana,E,12,20,17.497149999999998,78.88081640000001,39
5739357,telangana,E,3,115,17.476271460869565,78.47142789565218,146
2492846,telangana,E,1,495,17.591336969697014,78.42911515959567,582
2493067,telangana,E,3,22,16.626902636363642,78.49358981818183,32
2473700,telangana,E,3,152,16.742657092105272,78.44678159868432,431
2492634,telangana,E,2,88,16.857853431818185,78.37101524999997,154
6065824,telangana,E,1,47,17.422713808510643,78.4829411276596,261
5739359,telangana,E,3,418,17.418244729665094,78.43421090191373,916
2498255,telangana,E,12,140,17.75766578571427,78.32793567857144,1440
2494036,telangana,E,4,109,17.583980889908254,78.3619789449541,1450
8012314,telangana,E,12,41,17.611525000000004,78.43313270731707,56
5788886,telangana,E,3,134,17.272105,79.3027064104478,184
2493067,telangana,E,2,34,16.878651705882355,79.21311694117644,35
4408732,telangana,E,11,144,17.610867069444428,78.17732033333336,370
2490681,telangana,E,10,21,17.262476095238092,78.28898952380952,551
2491521,telangana,E,1,224,17.534566857142853,78.07266299999995,9226
2493137,telangana,E,12,128,17.613005296874984,78.66760210937503,222
5231264,telangana,E,12,32,17.289709062500002,77.92785562500003,40
2490274,telangana,E,1,125,17.73669386399999,78.27658236799996,189
6101031,telangana,E,3,66,17.344604560606037,81.30386724242429,198
8012314,telangana,E,11,95,17.63937969473684,78.17068416842103,106
2493055,telangana,E,12,43,17.59117193023257,78.50177467441863,52
5739315,telangana,E,3,49,17.51949818367348,78.53454544897961,57
9687165,telangana,E,12,278,17.669810478417276,78.48064445323745,647
2490244,telangana,E,11,82,17.564832682926834,78.10792620731704,182
2490788,telangana,E,12,36,17.37733708333333,78.10393455555557,130
2478522,telangana,E,2,25,16.8924606,78.89984823999997,29
2493062,telangana,E,3,89,17.27169953932586,78.18535142696628,151
2490274,telangana,E,2,122,17.26783783606556,78.37300692622951,192
2494036,telangana,E,8,83,17.568441277108427,78.25581987951809,332
2492557,telangana,E,11,73,17.251385945205495,78.13617171232877,91
2480495,telangana,E,12,143,17.459998083916073,78.12747937062942,267
2492557,telangana,E,8,8,17.41376475,77.97864324999999,8
2490317,telangana,E,12,42,17.7592164047619,78.4226709761905,64
2480685,telangana,E,1,232,17.415787806034476,78.34134468965519,277
2490788,telangana,E,1,73,17.286274698630155,78.03592867123284,186
9584952,telangana,E,2,169,17.562924994082845,78.95371724852079,374
2498112,telangana,E,10,75,17.560243680000006,78.21183844000002,1328
2490307,telangana,E,11,92,17.66148298913042,78.17147634782609,143
2494036,telangana,E,11,103,17.597657572815518,78.15497894174759,801
2494036,telangana,E,2,111,17.652059477477472,78.2962476036036,905
2474404,telangana,E,6,25,17.664385479999993,78.1750382,60
2492865,telangana,E,11,25,17.724061319999997,78.12230247999997,27
2492434,telangana,E,2,81,17.017525716049388,78.98318002469139,192
2494036,telangana,E,10,81,17.586568814814804,78.21420256790125,517
5232328,telangana,E,2,51,16.87211823529412,79.53780090196081,106
2492605,telangana,E,3,90,17.33466351111111,79.26882059999998,134
2480685,telangana,E,3,76,17.56428860526316,78.67908209210526,108
2480491,telangana,E,1,217,17.449801981566786,78.13296578801851,375
2490955,telangana,E,10,137,17.09832947445255,78.47847616058401,201
2473700,telangana,E,12,112,16.90717849999998,78.73023523214282,286
7341522,telangana,E,2,21,17.428223761904764,78.79619880952382,22
2495776,telangana,E,2,11,18.287626818181817,79.02578727272727,11
5231283,telangana,E,1,150,17.444271993333345,78.46230748,208
2498009,telangana,E,2,49,17.432649693877554,78.47832575510202,49
2473700,telangana,E,7,39,17.236430538461544,78.55910461538461,82
2473700,telangana,E,5,122,16.824023393442612,78.51102844262299,306
2492557,telangana,E,1,154,17.429826103896115,78.45707581818186,256
2492434,telangana,E,10,28,16.995206642857145,78.39121171428573,51
2480495,telangana,E,3,64,17.578242421875007,78.185134453125,86
8000602,telangana,E,4,14,17.580602785714284,78.29033435714284,25
5739357,telangana,E,4,87,16.936301160919534,78.54295071264373,96
9750846,telangana,E,2,67,17.265147940298494,79.05588665671644,79
2493137,telangana,E,2,105,17.578531619047613,78.26867946666665,181
9613112,telangana,E,12,128,17.811762804687493,78.27635646875001,2352
9687165,telangana,E,3,69,17.504302913043475,78.30716973913049,125
2497295,telangana,E,3,59,17.50481689830509,78.19465262711866,105
2490955,telangana,E,2,218,17.086080701834874,78.57832984862388,279
9687165,telangana,E,10,64,17.613712546875004,78.35378395312502,106
5739357,telangana,E,10,36,17.52677127777778,78.30832505555557,41
2493967,telangana,E,11,11,17.416864909090908,78.50335000000001,23
9750846,telangana,E,3,65,17.4577725230769,80.36957603076925,111
2493062,telangana,E,1,96,17.48111930208335,78.19595782291663,145
2494459,telangana,E,4,33,16.617950636363645,78.8021114545455,99
9584952,telangana,E,3,141,17.16090317021275,79.73985970921987,261
2494036,telangana,E,1,161,17.707537546583843,78.12861495652173,4122
2480495,telangana,E,9,5,17.4602018,78.000428,9
9701857,telangana,E,10,107,17.505352700934566,78.34051708411218,371
2490307,telangana,E,3,33,17.529954878787883,78.48155430303031,63
9701857,telangana,E,4,235,17.65343628510636,78.36158710638287,2297
9566476,telangana,E,1,69,17.63663385507247,78.1597311884058,311
2498261,telangana,E,2,84,17.948425535714293,78.59741497619045,294
2492846,telangana,E,9,74,17.43797152702703,78.49129555405408,88
2473700,telangana,E,2,112,16.63764510714284,78.60542847321427,271
5228719,telangana,E,4,56,17.34475999999998,81.30401600000003,80
2492558,telangana,E,10,22,17.23774081818182,78.47704477272727,24
2490244,telangana,E,10,13,17.619370692307687,77.99128984615385,29
2493091,telangana,E,1,26,17.183147923076923,79.59205684615387,39
2490681,telangana,E,11,56,17.4465225357143,78.1225605357143,1276
6065824,telangana,E,3,16,17.658339625,78.861669625,53
2473700,telangana,E,8,47,16.777677127659583,78.60662110638305,100
2492434,telangana,E,4,42,16.737082142857147,79.18022733333339,67
2490955,telangana,E,12,160,17.26288701874999,78.82590924375009,249
5232328,telangana,E,1,38,16.970064342105264,80.36515273684215,121
2480564,telangana,E,1,16,17.375431749999997,78.30407374999999,16
2492434,telangana,E,3,75,16.96430477333332,80.17811258666669,206
7341522,telangana,E,1,50,17.147661460000005,78.94148910000004,62
2492434,telangana,E,12,16,16.737047937499998,78.58546824999999,16
9750846,telangana,E,10,5,16.7205016,78.6018652,6
9584952,telangana,E,10,79,17.22369582278481,78.5852275822785,108
2493062,telangana,E,11,50,17.46384692000001,78.12501140000006,83
5231007,telangana,E,10,83,16.797871493975904,78.53587691566263,127
2480637,telangana,E,1,19,17.41723610526316,78.21556626315791,19
2491521,telangana,E,3,14,17.618007642857137,78.05415485714286,110
9750846,telangana,E,4,68,16.978284470588225,80.4479971176471,105
2490307,telangana,E,12,77,17.610529818181814,78.37269897402602,217
5232328,telangana,E,10,18,16.34470383333333,78.82669694444444,41
2498261,telangana,E,3,42,17.88458178571428,79.31969028571432,634
2481828,telangana,E,1,22,17.554900954545452,78.37661018181818,62
2481835,telangana,E,1,11,17.91882163636364,78.19872499999998,12
2481828,telangana,E,10,13,17.76823984615385,78.13519553846155,17
5231283,telangana,E,11,113,17.381061327433624,78.33825995575219,170
9750846,telangana,E,1,51,17.387165960784305,79.79896635294119,58
2490246,telangana,E,3,92,17.463421326086966,78.35394942391306,164
2490274,telangana,E,3,58,17.472263500000007,78.06107284482759,75
2498036,telangana,E,1,25,18.584924800000003,77.97471839999999,667
2490317,telangana,E,3,57,17.561722350877194,78.22890310526313,104
8012314,telangana,E,10,44,17.77995154545455,78.42905036363635,47
2492558,telangana,E,2,40,17.44686575,79.10483624999996,43
6065824,telangana,E,2,93,17.303562451612887,78.43307664516126,307
2481120,telangana,E,2,9,17.942461000000005,79.55534999999999,9
9362027,telangana,E,11,109,17.678178761467876,78.34845572477066,774
2490244,telangana,E,2,175,17.432991302857154,78.30178256000006,601
5231283,telangana,E,2,213,17.152663361502352,78.6577665305165,318
2475365,telangana,E,10,6,17.673289333333333,77.96407633333334,6
2492557,telangana,E,10,56,17.20654975000001,78.20147008928575,111
9687165,telangana,E,4,9,17.92057066666667,78.58334244444444,11
2493137,telangana,E,4,6,17.514061833333333,78.289702,8
5788511,telangana,E,3,31,17.34476,81.30401600000003,31
7341536,telangana,E,10,102,17.120643637254897,78.46581600980389,287
2490264,telangana,E,1,97,17.622448948453602,78.19757593814433,158
5231007,telangana,E,2,181,17.111384828729303,78.58029408287307,399
2490955,telangana,E,4,86,16.767830302325564,78.61008823255814,215
2497295,telangana,E,1,88,17.391795193181817,78.28556626136357,221
2498261,telangana,E,1,70,18.05078615714287,78.45642627142858,1372
2494459,telangana,E,1,32,17.428104781250003,78.16385187500002,45
2498035,telangana,E,3,97,17.570716402061848,78.34456569072167,4937
2492558,telangana,E,3,47,17.11403565957446,80.28857991489367,47
2486789,telangana,E,2,11,17.08467936363637,80.34947018181819,11
2474628,telangana,E,12,9,17.64207711111111,78.07512444444444,9
2493137,telangana,E,3,45,17.60752484444445,78.54081804444446,83
2497295,telangana,E,11,6,17.558876,78.297402,8
9566476,telangana,E,11,30,17.545427866666667,77.96847816666669,127
2493067,telangana,E,4,17,16.535896176470594,78.57668282352942,17
2492558,telangana,E,1,27,17.34210355555556,81.1792008888889,40
2480495,telangana,E,10,41,17.450282463414638,78.09924156097561,63
2493068,telangana,E,12,31,17.73986593548388,79.3135930322581,55
9701857,telangana,E,9,38,17.314649868421053,78.29706268421057,101
2494036,telangana,E,3,102,17.617434274509794,78.34650811764705,1068
2493068,telangana,E,1,34,17.30018255882353,79.38579147058826,34
2480495,telangana,E,4,6,17.285410333333335,78.19966166666667,6
5846290,telangana,E,9,115,17.465158643478247,78.21126605217391,317
7342065,telangana,E,2,27,17.553183999999995,78.21807133333333,37
5229145,telangana,E,3,8,17.516406,78.188225,12
5739357,telangana,E,2,235,17.432940251063826,78.36126211489369,314
2486789,telangana,E,1,22,17.211708772727278,80.9528801818182,61
2474404,telangana,E,7,32,17.59133421875,78.252192625,51
9573362,telangana,E,1,14,17.345172714285717,81.30427942857145,84
12210360,telangana,E,12,14,17.953611928571426,79.97827071428571,27
2492557,telangana,E,3,199,17.10314993467336,79.1220519597991,365
2473700,telangana,E,10,50,16.60297696,78.62933064000006,118
2492865,telangana,E,2,21,17.683724380952377,78.06240714285714,23
5739290,telangana,E,5,12,17.524766333333336,78.47061199999999,12
2481835,telangana,E,11,16,17.831942124999998,78.07201375,17
5231245,telangana,E,2,19,16.27563031578947,78.72385578947366,19
2493055,telangana,E,2,67,17.40024671641792,78.7185956716418,126
5229132,telangana,E,5,8,18.545253875,80.1166355,46
5229171,telangana,E,11,18,17.50980822222222,77.98865444444446,20
5232328,telangana,E,4,30,17.14945066666667,80.78816470000002,47
2474628,telangana,E,11,25,17.648993439999995,78.0835972,27
2481828,telangana,E,2,33,17.850533393939394,78.54057090909089,79
5231264,telangana,E,3,62,17.258791903225806,77.93200567741935,86
2491521,telangana,E,11,117,17.685002743589735,78.08062573504273,1572
2493067,telangana,E,1,13,17.019962923076918,78.13635446153845,13
7342065,telangana,E,12,19,17.642094421052633,78.15686789473682,27
2481828,telangana,E,12,34,17.750546176470586,78.7300905882353,104
9362027,telangana,E,10,18,17.609099888888892,78.22400277777777,55
2498180,telangana,E,12,117,17.803349991452986,78.36152714529915,1544
2489160,telangana,E,1,20,17.62924875,78.34401225,32
2480509,telangana,E,2,7,17.650621571428573,78.07207142857143,7
9584952,telangana,E,4,44,16.932023227272733,78.66004502272727,66
9573362,telangana,E,4,33,17.31131521212121,81.22475636363639,53
2492634,telangana,E,1,80,17.09967025000001,78.61853653749998,161
2494036,telangana,E,9,83,17.683835590361436,78.29545755421688,298
2494459,telangana,E,3,27,16.847742518518523,78.89572385185184,49
2480637,telangana,E,12,58,18.123694120689656,79.00702768965517,70
2481909,telangana,E,12,6,18.792645500000003,78.484199,6
6101024,telangana,E,12,21,16.369051000000006,78.72902,21
2493967,telangana,E,1,37,17.30271629729729,80.69745372972976,89
2493967,telangana,E,2,43,17.31703144186047,79.26104109302331,56
2474968,telangana,E,11,10,16.822710400000002,78.510433,11
5231264,telangana,E,2,49,17.29763157142857,78.11589159183671,86
2492746,telangana,E,2,10,17.473767099999996,78.03517400000001,10
5231264,telangana,E,1,48,17.241693687500014,77.93863145833336,61
8214667,telangana,E,9,38,17.53332034210527,78.30985315789476,164
2473700,telangana,E,9,26,16.73924280769231,78.66895723076922,55
2481681,telangana,E,9,7,17.37643685714286,78.305615,7
2481120,telangana,E,3,27,17.942460999999994,79.55535000000003,45
5231904,telangana,E,4,102,17.42177563725488,80.95003358823531,122
2490264,telangana,E,3,36,17.70559608333333,78.82885805555559,46
2480637,telangana,E,11,23,17.24529926086957,78.39124565217391,23
9362027,telangana,E,3,81,17.656164469135796,78.23507129629634,567
2493548,telangana,E,11,16,17.551007999999996,78.15940375,16
2492634,telangana,E,11,29,17.33261710344827,77.94080068965522,86
9566476,telangana,E,12,38,17.45214918421053,77.96064905263161,198
5231904,telangana,E,3,6,17.460050833333334,78.25324266666665,8
5229261,telangana,E,11,19,18.079079315789475,78.17263557894738,122
9750846,telangana,E,11,30,17.543237866666665,78.48316686666666,67
2481909,telangana,E,1,28,18.164503392857142,78.5384573214286,85
2497295,telangana,E,12,35,17.430143228571428,78.31009914285715,77
2493091,telangana,E,12,6,17.42126933333333,78.26515983333333,6
2490274,telangana,E,4,7,17.187238571428573,78.29834285714286,27
2498259,telangana,E,2,22,17.661563499999996,78.0854490909091,35
5228719,telangana,E,3,45,17.344759999999987,81.30401600000003,110
4408732,telangana,E,3,59,17.607044694915256,78.31280932203394,96
2493069,telangana,E,1,15,17.3326588,79.92872000000003,21
2480420,telangana,E,9,8,17.314506999999995,77.865776,8
7341536,telangana,E,4,15,17.24478613333333,78.5189894,18
5789152,telangana,E,1,21,17.65411666666666,78.07312952380953,28
2490681,telangana,E,2,70,17.50389968571429,78.18403422857143,1564
5229132,telangana,E,1,31,18.967954838709677,79.36538470967743,105
5739357,telangana,E,5,13,17.505931000000004,78.34398,13
2490246,telangana,E,4,15,17.342722066666663,78.13450533333335,25
2478522,telangana,E,3,17,16.747082470588232,78.30965635294119,18
5229132,telangana,E,2,24,19.00079716666667,79.13857916666669,98
5232328,telangana,E,6,9,16.969851,79.15548,10
2493055,telangana,E,1,67,17.386349358208957,78.89809401492538,72
2490264,telangana,E,4,17,17.60301241176471,78.45923464705882,31
2474628,telangana,E,4,8,17.549219750000002,78.2607445,12
2492846,telangana,E,5,20,17.438634049999997,78.19694530000002,20
7341522,telangana,E,11,22,17.475628000000004,78.46184854545454,27
2498180,telangana,E,11,45,17.75742208888888,78.21154455555558,506
2493091,telangana,E,11,39,17.4777991025641,78.2912501538461,65
7341522,telangana,E,10,11,17.042583545454544,78.50545054545454,11
2490681,telangana,E,3,24,17.500071624999993,78.1140828333333,730
2492634,telangana,E,12,61,17.176700934426243,77.98736209836065,134
2493548,telangana,E,1,13,17.654813999999995,78.07294,16
2493967,telangana,E,12,10,17.4385627,78.4850142,23
2498261,telangana,E,12,41,17.896706780487808,78.57926363414636,334
8000602,telangana,E,10,6,17.604191,78.15454533333335,19
2494459,telangana,E,10,28,17.453021999999997,78.09012589285713,67
