district,town_name,display_name,year,census_count,first_census,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P,literacy_rate,workforce_rate,dependency_ratio,child_ratio,sc_st_share,household_size,sex_ratio
Nagpur,koradi,Koradi (Ct),2012,2,1991,1455.0,6513.95,3364.7000000000003,3149.25,671.95,1055.35,203.35,5290.0,2128.5,1827.4,301.09999999999997,4385.7,0.812103255321272,0.32676026067132846,2.0604651162790697,0.10315553542781263,0.19323144942776654,4.476941580756014,0.9359675453978066
Nagpur,mahadula,Mahadula (Ct),2012,3,1991,5131.3,21803.9,11316.3,10487.6,2267.3,7353.5,1027.7,17006.9,8215.6,7075.6,1140.0,13588.3,0.7799934874036296,0.37679497704539094,1.65396319197624,0.10398598415879728,0.38438994858717934,4.249196110147526,0.9267693504060516
Nagpur,mohpa,Mohpa (M),2012,3,1991,1646.6,6978.9,3513.7,3465.2,598.5,738.3,143.2,5668.1,2726.8,2372.2,354.6,4252.1,0.8121767040651107,0.39072060066772707,1.5593736247616254,0.08575850062330741,0.12630930375847196,4.238369974492895,0.9861968864729488
Nagpur,mowad,Mowad (M),2012,3,1991,2040.8,8781.0,4439.5,4341.5,907.2,629.7,1006.5,6980.4,3734.2,3486.7,247.5,5046.8,0.7949436282883499,0.4252590821090992,1.3515076857158161,0.1033139733515545,0.18633413050905365,4.302724421795374,0.9779254420542854
Nagpur,nagpur,Nagpur (M.Corp.),2012,3,1991,539402.9,2441024.9,1241969.0,1199055.9,246803.1,488664.4,185611.6,2021622.7,865400.0,800356.6,65043.4,1575624.9,0.8281860213715968,0.3545232168668169,1.820689738849087,0.1011063426677868,0.2762265964595445,4.525420423212407,0.9654475272732249
Nagpur,narkhed,Narkhed (M),2012,3,1991,4792.9,21086.0,10781.7,10304.3,1966.7,3187.1,1639.3,16925.2,8609.6,7347.2,1262.4,12476.4,0.8026747605046003,0.40830883050365174,1.4491265564021556,0.09327041639002182,0.22889120743621358,4.399424148219241,0.9557212684456068
Nagpur,ramtek,Ramtek (M),2012,3,1991,4961.8,22289.4,11297.7,10991.7,2129.6,3030.8,1357.3,18134.1,8524.2,7270.5,1253.7,13765.2,0.813575062585803,0.38243290532719587,1.614837756035757,0.09554317298805709,0.19686936391289134,4.492200411141118,0.9729148410738468
Nagpur,savner,Savner (M),2012,3,1991,7602.6,33076.6,16850.4,16226.2,3284.1,4445.7,1566.3,26777.6,11581.1,10528.1,1053.0,21495.5,0.8095632561992466,0.3501296989412455,1.8560844824757579,0.0992877139730202,0.18175991486428472,4.350695814589745,0.9629563689882732
Nagpur,sillewada,Sillewada (Ct),2012,3,1991,1445.4,7168.7,3800.7,3368.0,755.9,1804.5,381.7,5388.8,2444.0,2014.2,429.8,4724.7,0.7517123048809408,0.3409265278223388,1.9331833060556465,0.10544450179251467,0.3049646379399333,4.959665144596651,0.8861525508458968
Nagpur,tekadi,Tekadi (Ct),2012,3,1991,2431.2,13397.1,6870.3,6526.8,1487.8,1844.1,851.1,9998.8,4050.5,3123.4,927.1,9346.6,0.7463406259563636,0.3023415515298087,2.307517590420936,0.1110538847959633,0.20117786685178132,5.510488647581441,0.9500021833107725
Nagpur,totaladoh,Totaladoh (Ct),2012,2,1991,0.0,0.0,0.0,0.0,0.0,0.0,19.600000000000023,0.0,0.0,0.0,195.0,0.0,,,,,,,
Nagpur,umred,Umred (M),2012,3,1991,12500.1,54410.4,27656.2,26754.2,5481.8,8137.3,7644.7,43269.4,20158.7,17544.1,2614.6,34251.7,0.7952413509182068,0.37049350859394525,1.699102620704708,0.10074912149147958,0.2900548424565892,4.352797177622579,0.9673852517699467
Nagpur,wadi,Wadi (Ct),2012,3,1991,13186.8,55411.0,28796.6,26614.4,6449.4,14980.3,2267.3,45464.4,19345.3,17073.6,2271.7,36065.7,0.8204941257151107,0.3491238201801086,1.8643132957359152,0.11639205211961523,0.31126671599501904,4.202005035338369,0.9242202204426913
Nagpur,walani,Walani (Ct),2012,3,1991,1741.9,9260.7,4868.5,4392.2,1002.7,2403.0,406.7,7194.8,2860.2,2614.7,245.5,6400.5,0.7769175116351895,0.30885354238880425,2.2377805747849804,0.108274752448519,0.30340039089917603,5.316436075549687,0.902166991886618
Bhandara,bhandara,Bhandara (M),2012,3,1991,20733.9,92508.2,46694.6,45813.6,8662.1,15197.8,4409.8,77212.7,30522.6,26674.3,3848.3,61985.6,0.83465790059692,0.3299448048929716,2.0308099572120333,0.09363602361736582,0.2119552645062816,4.461688346138449,0.9811327219849832
Bhandara,chikhala,Chikhala (Ct),2012,2,1991,991.8,4361.2,2149.0,2212.2,429.54999999999995,755.15,771.35,3165.0,1714.8,1219.4,495.4,2649.75,0.7257176923782446,0.3931945336146015,1.545223932820154,0.09849353388975511,0.3500183435751628,4.39725751159508,1.02940902745463
Bhandara,gondiya,Gondiya (M),2012,1,1991,20387.0,109470.0,56202.0,53268.0,15222.0,20712.0,5795.0,78436.0,31904.0,31302.0,602.0,76964.0,0.7165068055174934,0.2914405773271216,2.4123620862587765,0.13905179501233214,0.2421393989220791,5.369598273409526,0.9477954521191416
Bhandara,pauni,Pauni (M),2012,3,1991,5275.8,22844.4,11515.7,11328.7,2218.4,3638.2,782.9000000000001,17843.4,9314.9,6119.1,3195.8,13529.5,0.7810842044439775,0.40775419796536566,1.4524578900471288,0.09710913834462713,0.19353101854283764,4.330035255316729,0.9837612997907205
Bhandara,sitasawangi,Sitasawangi (Ct),2012,1,1991,742.0,3322.0,1744.0,1578.0,555.0,460.0,1042.0,1471.0,921.0,582.0,339.0,2062.0,0.4428055388320289,0.2772426249247441,2.238870792616721,0.1670680313064419,0.45213726670680315,4.477088948787062,0.9048165137614679
Bhandara,tirora,Tirora (M),2012,1,1991,3904.0,20509.0,10344.0,10165.0,3074.0,4718.0,1773.0,13533.0,7472.0,7170.0,302.0,12735.0,0.659856648300746,0.3643278560631918,1.70436295503212,0.14988541615875958,0.3164951972304842,5.253329918032787,0.9826952822892498
