district,town_name,display_name,year,census_count,first_census,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P,literacy_rate,workforce_rate,dependency_ratio,child_ratio,sc_st_share,household_size,sex_ratio
Buldana,chikhli,Chikhli (M),2012,3,1991,12132.2,58835.1,30445.0,28390.1,6808.1,9865.2,509.5,46612.7,19271.2,17366.2,1905.0,39563.9,0.7922600624457169,0.32754597170736516,2.0530065590103366,0.11571493887152398,0.17633521486323642,4.8494996785414015,0.9325045163409427
Buldana,deulgaon raja,Deulgaon Raja (M),2012,3,1991,6118.6,31472.5,16286.1,15186.4,4041.3,3601.3,191.9,24168.0,10356.5,9835.7,520.8,21116.0,0.7679084915402336,0.3290650567956152,2.038912760102351,0.12840733974104376,0.12052426721741204,5.143742032491092,0.9324761606523354
Buldana,jalgaon (jamod),Jalgaon (Jamod) (M),2012,3,1991,5470.7,28475.4,14644.5,13830.9,3598.6,2662.2,549.1,21779.8,9877.4,9069.8,807.6,18598.0,0.7648637069189546,0.34687484635861127,1.8828841597991375,0.1263757488920261,0.11277453521285037,5.2050743049335555,0.9444433063607497
Buldana,khamgaon,Khamgaon (M),2012,3,1991,19495.1,94741.4,48611.5,46129.9,10438.7,11596.9,1277.9,77830.7,30135.6,27197.5,2938.1,64605.8,0.8215067541750491,0.3180826966880371,2.1438365255710856,0.1101809768485583,0.13589412864914388,4.859754502413427,0.9489503512543328
Buldana,lonar,Lonar (M),2012,3,1991,4737.6,23749.4,12286.6,11462.8,3210.6,2679.7,959.6,17792.3,8743.6,7527.5,1216.1,15005.8,0.7491684000437905,0.3681608798538068,1.716203851960291,0.13518657313447918,0.15323755547508566,5.012960148598446,0.9329513453681245
Buldana,malkapur,Malkapur (M),2012,3,1991,13115.2,68412.8,35022.5,33390.3,8929.9,4638.7,514.6,52655.3,21626.5,17537.9,4088.6,46786.3,0.7696702956171945,0.31611774404789744,2.1633782627794607,0.13052966696290752,0.0753265470789092,5.216298645846041,0.9533956742094368
Buldana,mehkar,Mehkar (M),2012,3,1991,9265.7,46001.3,23654.2,22347.1,5954.2,8397.0,493.8,34851.3,16059.0,14623.4,1435.6,29942.3,0.757615545647623,0.3490988298156791,1.8645183386263153,0.12943547247577786,0.19327279881220746,4.964686963748017,0.9447413144388733
Buldana,nandura,Nandura (M),2012,3,1991,8416.0,42636.8,21924.8,20712.0,5347.0,4772.2,620.1,33889.5,13927.4,12439.7,1487.7,28709.4,0.7948415453317321,0.326652093965776,2.0613610580582162,0.1254080981687181,0.12647056064244971,5.066159695817491,0.9446836459169525
Buldana,shegaon,Shegaon (M),2012,3,1991,12279.0,60396.9,30894.1,29502.8,7203.6,9525.5,1264.7,47949.4,21346.7,19435.8,1910.9,39050.2,0.7939049851896373,0.3534403255796241,1.8293319342099714,0.1192710221882249,0.17865486473643516,4.918714879061813,0.9549655112141153
Buldana,sindkhed raja,Sindkhed Raja (M),2012,3,1991,3437.9,16683.3,8675.4,8007.9,2163.2,2547.8,188.5,12011.0,7410.1,6995.7,414.4,9273.2,0.7199414983846122,0.44416272559985137,1.2514271062468794,0.12966259672846497,0.16401431371491254,4.8527589516856215,0.9230583027871914
