district,norm_name,display_name,No_HH_1991,TOT_P_1991,TOT_M_1991,TOT_F_1991,P_06_1991,P_SC_1991,P_ST_1991,P_LIT_1991,TOT_WORK_P_1991,MAINWORK_P_1991,MARGWORK_P_1991,NON_WORK_P_1991,first_census,census_count,census_years_str,No_HH_2001,TOT_P_2001,TOT_M_2001,TOT_F_2001,P_06_2001,P_SC_2001,P_ST_2001,P_LIT_2001,TOT_WORK_P_2001,MAINWORK_P_2001,MARGWORK_P_2001,NON_WORK_P_2001,No_HH_2011,TOT_P_2011,TOT_M_2011,TOT_F_2011,P_06_2011,P_SC_2011,P_ST_2011,P_LIT_2011,TOT_WORK_P_2011,MAINWORK_P_2011,MARGWORK_P_2011,NON_WORK_P_2011
Solapur,mangalvedhe,Mangalvedhe (M),3639.0,19658.0,10244.0,9414.0,3011.0,2258.0,143.0,10865.0,6145.0,5065.0,1080.0,12433.0,1991,3,"1991,2001,2011",4069.0,21706.0,11252.0,10454.0,2980.0,2578.0,219.0,14505.0,7686.0,6987.0,699.0,14020.0,4420.0,21824.0,11109.0,10715.0,2510.0,2629.0,190.0,15797.0,7439.0,7017.0,422.0,14385.0
Solapur,pandharpur,Pandharpur (M),14072.0,79902.0,41074.0,38828.0,12373.0,9026.0,3898.0,50122.0,20594.0,20178.0,416.0,58892.0,1991,3,"1991,2001,2011",17302.0,91379.0,47285.0,44094.0,11952.0,10757.0,4602.0,64324.0,26058.0,23617.0,2441.0,65321.0,20054.0,98923.0,50645.0,48278.0,11151.0,12211.0,5410.0,76058.0,30855.0,28520.0,2335.0,68068.0
Solapur,sangole,Sangole (M),3757.0,20856.0,10793.0,10063.0,3719.0,2901.0,60.0,11376.0,6728.0,5961.0,767.0,13361.0,1991,3,"1991,2001,2011",5397.0,28116.0,14570.0,13546.0,4220.0,3927.0,153.0,18763.0,10305.0,8778.0,1527.0,17811.0,6883.0,34321.0,17720.0,16601.0,4224.0,4803.0,170.0,24982.0,12624.0,11256.0,1368.0,21697.0
Solapur,solapur (mc),Solapur (Mc),105318.0,604215.0,310516.0,293699.0,99700.0,89718.0,10460.0,343737.0,187631.0,186654.0,977.0,415607.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Satara,karad,Karad (M),10592.0,56819.0,29322.0,27497.0,7605.0,5748.0,276.0,39121.0,16528.0,16219.0,309.0,39982.0,1991,3,"1991,2001,2011",10986.0,56161.0,28918.0,27243.0,6566.0,5459.0,238.0,42409.0,18402.0,16654.0,1748.0,37759.0,11395.0,53879.0,27134.0,26745.0,5444.0,6279.0,214.0,43131.0,19019.0,17921.0,1098.0,34860.0
Satara,koregaon,Koregaon (Ct),3914.0,19733.0,10157.0,9576.0,3015.0,1828.0,175.0,13080.0,5852.0,4842.0,1010.0,12871.0,1991,2,"1991,2011",,,,,,,,,,,,,5479.0,24690.0,12538.0,12152.0,2687.0,2496.0,393.0,19483.0,8684.0,7694.0,990.0,16006.0
Satara,mahabaleshwar,Mahabaleshwar (M),1681.0,10564.0,5887.0,4677.0,1490.0,963.0,274.0,7385.0,3584.0,3582.0,2.0,6978.0,1991,3,"1991,2001,2011",2125.0,12737.0,7043.0,5694.0,1472.0,1020.0,326.0,9864.0,4800.0,4189.0,611.0,7937.0,2438.0,13393.0,6974.0,6419.0,1368.0,1288.0,368.0,10789.0,4870.0,4601.0,269.0,8523.0
Satara,mhaswad,Mhaswad (M),3351.0,18033.0,9116.0,8917.0,3052.0,2386.0,32.0,8792.0,6083.0,5855.0,228.0,11722.0,1991,3,"1991,2001,2011",3845.0,20500.0,10331.0,10169.0,3123.0,2614.0,74.0,12338.0,8398.0,7271.0,1127.0,12102.0,4812.0,24120.0,12185.0,11935.0,3008.0,3324.0,77.0,15646.0,10959.0,9593.0,1366.0,13161.0
Satara,panchgani,Panchgani (M),1569.0,10569.0,5910.0,4659.0,1295.0,755.0,11.0,7740.0,2605.0,2598.0,7.0,7957.0,1991,3,"1991,2001,2011",2119.0,13280.0,7534.0,5746.0,1279.0,796.0,49.0,10776.0,3604.0,3284.0,320.0,9676.0,2567.0,14894.0,8335.0,6559.0,1315.0,3331.0,321.0,12559.0,4309.0,3883.0,426.0,10585.0
Satara,patan,Patan (Ct),2018.0,10179.0,5253.0,4926.0,1411.0,1019.0,115.0,7064.0,2874.0,2670.0,204.0,7101.0,1991,3,"1991,2001,2011",2347.0,11598.0,5977.0,5621.0,1462.0,1341.0,167.0,8989.0,3314.0,2934.0,380.0,8284.0,3052.0,13779.0,6962.0,6817.0,1501.0,2165.0,422.0,10849.0,4332.0,3911.0,421.0,9447.0
Satara,phaltan,Phaltan (M),8328.0,44367.0,22891.0,21476.0,6331.0,7519.0,398.0,29295.0,11828.0,11739.0,89.0,32450.0,1991,3,"1991,2001,2011",10104.0,50800.0,25935.0,24865.0,6118.0,8036.0,395.0,37780.0,15744.0,14881.0,863.0,35056.0,11177.0,52118.0,26242.0,25876.0,5395.0,9047.0,388.0,41339.0,17783.0,16058.0,1725.0,34335.0
Satara,rahimatpur,Rahimatpur (M),2821.0,14585.0,7318.0,7267.0,2114.0,1152.0,100.0,9052.0,5580.0,5046.0,534.0,8471.0,1991,3,"1991,2001,2011",3279.0,16554.0,8426.0,8128.0,2155.0,1573.0,94.0,11865.0,6005.0,5097.0,908.0,10549.0,3607.0,17633.0,8914.0,8719.0,1699.0,1451.0,125.0,13544.0,6713.0,6089.0,624.0,10920.0
Satara,satara,Satara (M),18571.0,95180.0,49776.0,45404.0,12589.0,10502.0,668.0,72199.0,25768.0,25487.0,281.0,69131.0,1991,3,"1991,2001,2011",22689.0,108048.0,55938.0,52110.0,11457.0,12275.0,593.0,86089.0,32604.0,30986.0,1618.0,75444.0,27297.0,120195.0,61129.0,59066.0,11469.0,15642.0,1031.0,100208.0,40386.0,36746.0,3640.0,79809.0
Satara,satara road,Satara Road (Ct),1874.0,9522.0,4969.0,4553.0,1260.0,1470.0,8.0,6473.0,2664.0,2278.0,386.0,6472.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Satara,wai,Wai (M),5255.0,26289.0,13355.0,12934.0,3407.0,2327.0,295.0,18925.0,7903.0,7653.0,250.0,18136.0,1991,3,"1991,2001,2011",6538.0,31110.0,15894.0,15216.0,3526.0,2873.0,297.0,24034.0,10908.0,9988.0,920.0,20202.0,8117.0,36025.0,18134.0,17891.0,3700.0,3697.0,926.0,28720.0,12739.0,12045.0,694.0,23286.0
Ratnagiri,alore,Alore (Ct),792.0,3992.0,2025.0,1967.0,527.0,190.0,1.0,2908.0,1106.0,1044.0,62.0,2824.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Ratnagiri,chiplun,Chiplun (M),6722.0,34294.0,17158.0,17136.0,4798.0,743.0,28.0,25046.0,10128.0,10022.0,106.0,24060.0,1991,3,"1991,2001,2011",9973.0,46229.0,23343.0,22886.0,5650.0,1024.0,197.0,36496.0,14461.0,13111.0,1350.0,31768.0,12925.0,55139.0,27355.0,27784.0,5565.0,2112.0,221.0,46561.0,17261.0,15703.0,1558.0,37878.0
Ratnagiri,dabhol,Dabhol (Ct),1255.0,6980.0,3346.0,3634.0,961.0,36.0,3.0,4547.0,1880.0,1754.0,126.0,4974.0,1991,2,"1991,2011",,,,,,,,,,,,,1527.0,7038.0,3515.0,3523.0,620.0,14.0,0.0,5669.0,2545.0,2024.0,521.0,4493.0
Ratnagiri,dapoli camp,Dapoli Camp (Ct),2059.0,9697.0,5027.0,4670.0,1156.0,449.0,62.0,7599.0,2700.0,2634.0,66.0,6931.0,1991,3,"1991,2001,2011",2263.0,10414.0,5353.0,5061.0,1214.0,411.0,134.0,8404.0,3116.0,2873.0,243.0,7298.0,3650.0,15713.0,7772.0,7941.0,1709.0,622.0,130.0,12988.0,4694.0,4475.0,219.0,11019.0
Ratnagiri,harnai,Harnai (Ct),1083.0,5454.0,2710.0,2744.0,758.0,67.0,248.0,3500.0,1661.0,1496.0,165.0,3628.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Ratnagiri,khed,Khed (M),2237.0,11288.0,5698.0,5590.0,1589.0,578.0,91.0,8425.0,3246.0,3172.0,74.0,7968.0,1991,3,"1991,2001,2011",2914.0,13813.0,6808.0,7005.0,1728.0,640.0,63.0,10962.0,4015.0,3701.0,314.0,9798.0,3923.0,16892.0,8151.0,8741.0,1752.0,1083.0,128.0,14281.0,4720.0,4329.0,391.0,12172.0
Ratnagiri,rajapur,Rajapur (M),1973.0,9822.0,4772.0,5050.0,1357.0,117.0,17.0,6972.0,2638.0,2521.0,117.0,7067.0,1991,3,"1991,2001,2011",2202.0,10499.0,5222.0,5277.0,1303.0,171.0,38.0,8177.0,3845.0,3263.0,582.0,6654.0,2252.0,9753.0,4839.0,4914.0,907.0,262.0,75.0,8221.0,3225.0,2977.0,248.0,6528.0
Ratnagiri,ratnagiri,Ratnagiri (M),11046.0,56529.0,28952.0,27577.0,7346.0,1087.0,429.0,41321.0,16591.0,16019.0,572.0,39366.0,1991,3,"1991,2001,2011",14658.0,70383.0,37005.0,33378.0,7763.0,1174.0,574.0,53986.0,24757.0,22796.0,1961.0,45626.0,17585.0,76229.0,37670.0,38559.0,7577.0,1924.0,545.0,63075.0,24941.0,23198.0,1743.0,51288.0
Sindhudurg,kudal,Kudal (Ct),2731.0,11602.0,5935.0,5667.0,1743.0,875.0,98.0,8446.0,3768.0,3605.0,163.0,7671.0,1991,3,"1991,2001,2011",3119.0,13642.0,6918.0,6724.0,1730.0,615.0,54.0,10548.0,4879.0,3800.0,1079.0,8763.0,4001.0,16015.0,8071.0,7944.0,1605.0,1161.0,109.0,12957.0,5786.0,4583.0,1203.0,10229.0
Sindhudurg,malwan,Malwan (M),4067.0,17986.0,8861.0,9125.0,1781.0,638.0,92.0,14065.0,5176.0,4472.0,704.0,12106.0,1991,3,"1991,2001,2011",4234.0,18680.0,9496.0,9184.0,1833.0,503.0,81.0,15130.0,6773.0,5520.0,1253.0,11907.0,4620.0,18648.0,9663.0,8985.0,1364.0,775.0,116.0,16074.0,7367.0,6327.0,1040.0,11281.0
Sindhudurg,sawantwadi,Sawantwadi (M),4582.0,21305.0,10793.0,10512.0,2402.0,917.0,32.0,16901.0,6170.0,5811.0,359.0,14776.0,1991,3,"1991,2001,2011",5186.0,22901.0,11540.0,11361.0,2472.0,809.0,89.0,18673.0,7329.0,6680.0,649.0,15572.0,5941.0,23851.0,11903.0,11948.0,2117.0,1121.0,176.0,20398.0,8004.0,6986.0,1018.0,15847.0
Sindhudurg,vengurla,Vengurla (M),2786.0,12257.0,6022.0,6235.0,1381.0,672.0,15.0,9615.0,3187.0,2605.0,582.0,8488.0,1991,3,"1991,2001,2011",2916.0,12471.0,6161.0,6310.0,1283.0,764.0,33.0,10031.0,4766.0,3264.0,1502.0,7705.0,3147.0,12392.0,6196.0,6196.0,979.0,893.0,168.0,10447.0,4500.0,3617.0,883.0,7892.0
Kolhapur,gadhinglaj,Gadhinglaj (M),4440.0,22386.0,11602.0,10784.0,2969.0,2381.0,43.0,15345.0,7418.0,6888.0,530.0,14438.0,1991,3,"1991,2001,2011",5405.0,25357.0,13039.0,12318.0,2809.0,2371.0,93.0,19611.0,8589.0,7946.0,643.0,16768.0,6235.0,27185.0,13618.0,13567.0,2681.0,2526.0,232.0,21897.0,9076.0,8531.0,545.0,18109.0
Kolhapur,gandhinagar,Gandhinagar (Ct),1905.0,12168.0,6305.0,5863.0,1933.0,944.0,16.0,8854.0,3721.0,3121.0,600.0,7847.0,1991,3,"1991,2001,2011",2200.0,12374.0,6480.0,5894.0,1534.0,1329.0,9.0,9739.0,4196.0,3865.0,331.0,8178.0,2565.0,12601.0,6572.0,6029.0,1245.0,1389.0,38.0,10437.0,4672.0,4323.0,349.0,7929.0
Kolhapur,ichalkarnji,Ichalkarnji (M),40093.0,214950.0,113667.0,101283.0,35430.0,18390.0,861.0,133862.0,67584.0,66907.0,677.0,146689.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Kolhapur,jaysingpur,Jaysingpur (M),6497.0,33766.0,17235.0,16531.0,5164.0,2642.0,248.0,21206.0,10262.0,10116.0,146.0,23358.0,1991,3,"1991,2001,2011",8725.0,43067.0,22017.0,21050.0,5371.0,3788.0,507.0,31227.0,15141.0,14297.0,844.0,27926.0,10700.0,48510.0,24273.0,24237.0,5076.0,4865.0,554.0,37085.0,17813.0,16387.0,1426.0,30697.0
Kolhapur,kabnur,Kabnur (Ct),4475.0,21029.0,11102.0,9927.0,3826.0,3874.0,21.0,12051.0,7409.0,6560.0,849.0,12771.0,1991,3,"1991,2001,2011",6102.0,28250.0,14914.0,13336.0,3732.0,4861.0,67.0,20229.0,9479.0,9052.0,427.0,18771.0,8519.0,38146.0,19946.0,18200.0,4486.0,5851.0,186.0,29137.0,14029.0,13060.0,969.0,24117.0
Kolhapur,kagal,Kagal (M),3804.0,19525.0,9968.0,9557.0,2840.0,2895.0,4.0,12310.0,6689.0,5263.0,1426.0,11410.0,1991,3,"1991,2001,2011",4776.0,23776.0,12109.0,11667.0,2962.0,3511.0,38.0,16804.0,8146.0,7894.0,252.0,15630.0,7390.0,34106.0,17634.0,16472.0,3757.0,5278.0,122.0,25830.0,11801.0,11131.0,670.0,22305.0
Kolhapur,kolhapur,Kolhapur (M.Corp.),77690.0,406370.0,212141.0,194229.0,54088.0,48492.0,674.0,291360.0,121947.0,113188.0,8759.0,275664.0,1991,3,"1991,2001,2011",102300.0,493167.0,255778.0,237389.0,53332.0,60640.0,1511.0,389572.0,156084.0,147090.0,8994.0,337083.0,124194.0,549236.0,280366.0,268870.0,52307.0,72005.0,2989.0,450265.0,191556.0,178211.0,13345.0,357680.0
Kolhapur,kurundvad,Kurundvad (M),3808.0,20917.0,10665.0,10252.0,3137.0,1989.0,81.0,13581.0,6827.0,5742.0,1085.0,13005.0,1991,3,"1991,2001,2011",4061.0,21327.0,10854.0,10473.0,2529.0,1919.0,142.0,15901.0,8246.0,6771.0,1475.0,13081.0,4572.0,22372.0,11325.0,11047.0,2267.0,1991.0,104.0,17471.0,7504.0,6816.0,688.0,14868.0
Kolhapur,malkapur,Malkapur (M),1006.0,5238.0,2703.0,2535.0,789.0,945.0,9.0,3730.0,1472.0,1395.0,77.0,3689.0,1991,3,"1991,2001,2011",1072.0,5504.0,2782.0,2722.0,679.0,1002.0,16.0,4302.0,1676.0,1349.0,327.0,3828.0,1138.0,5339.0,2699.0,2640.0,509.0,1112.0,26.0,4338.0,1840.0,1544.0,296.0,3499.0
Kolhapur,murgad,Murgad (M),1692.0,8598.0,4421.0,4177.0,1180.0,978.0,0.0,6668.0,2859.0,2066.0,793.0,4946.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Kolhapur,panhala,Panhala (M),579.0,2968.0,1551.0,1417.0,407.0,367.0,0.0,2291.0,755.0,693.0,62.0,2151.0,1991,3,"1991,2001,2011",661.0,3452.0,1978.0,1474.0,365.0,449.0,22.0,2856.0,1002.0,894.0,108.0,2450.0,695.0,3121.0,1590.0,1531.0,280.0,427.0,39.0,2618.0,1058.0,943.0,115.0,2063.0
Kolhapur,vadgaon kasba,Vadgaon Kasba (M),3423.0,19087.0,9784.0,9303.0,3109.0,2608.0,0.0,11814.0,6031.0,5536.0,495.0,12561.0,1991,3,"1991,2001,2011",4350.0,22758.0,11810.0,10948.0,2848.0,3013.0,54.0,16501.0,8107.0,7206.0,901.0,14651.0,5328.0,25651.0,13257.0,12394.0,2816.0,3764.0,142.0,19306.0,9230.0,8051.0,1179.0,16421.0
Sangli,ashta,Ashta (M),5676.0,27405.0,14027.0,13378.0,4183.0,4322.0,249.0,15355.0,11358.0,10466.0,892.0,15155.0,1991,3,"1991,2001,2011",6605.0,33203.0,17080.0,16123.0,4206.0,4986.0,558.0,22776.0,15127.0,12246.0,2881.0,18076.0,7709.0,37105.0,19171.0,17934.0,3739.0,5750.0,519.0,27893.0,14739.0,13172.0,1567.0,22366.0
Sangli,ii)kupwadi (og),Ii)Kupwadi (Og),7036.0,33313.0,17695.0,15618.0,5632.0,4893.0,67.0,19735.0,11140.0,10634.0,506.0,21667.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Sangli,ii)vanleswadi (og),Ii)Vanleswadi (Og),855.0,3814.0,1941.0,1873.0,716.0,1032.0,0.0,2047.0,1182.0,1171.0,11.0,2621.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Sangli,madhavnagar (c.t.),Madhavnagar (C.T.),2396.0,11834.0,6230.0,5604.0,1824.0,1809.0,6.0,7709.0,3574.0,3290.0,284.0,7976.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Sangli,manadur,Manadur (Ct),2217.0,7422.0,3819.0,3603.0,1521.0,1301.0,28.0,3879.0,2201.0,2001.0,200.0,5021.0,1991,2,"1991,2001",858.0,3922.0,1897.0,2025.0,543.0,238.0,20.0,2339.0,1735.0,1360.0,375.0,2187.0,,,,,,,,,,,,
Sangli,miraj,Miraj (M),24294.0,121593.0,62474.0,59119.0,18224.0,16749.0,325.0,77396.0,34136.0,32533.0,1603.0,85854.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Sangli,sangli,Sangli (M),37726.0,193197.0,100128.0,93069.0,29144.0,25769.0,643.0,123346.0,58871.0,55418.0,3453.0,130873.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Sangli,tasgaon,Tasgaon (M),5786.0,29392.0,15204.0,14188.0,4206.0,2361.0,16.0,18877.0,9480.0,8854.0,626.0,19286.0,1991,3,"1991,2001,2011",6382.0,33457.0,17387.0,16070.0,4359.0,2179.0,312.0,24372.0,12318.0,10265.0,2053.0,21139.0,7868.0,37945.0,19460.0,18485.0,3971.0,3484.0,460.0,29905.0,13835.0,12406.0,1429.0,24110.0
Sangli,uran islampur,Uran Islampur (M),7688.0,42459.0,22095.0,20364.0,6151.0,4793.0,108.0,26962.0,12975.0,11815.0,1160.0,28324.0,1991,3,"1991,2001,2011",11301.0,58330.0,30199.0,28131.0,7260.0,6958.0,270.0,42955.0,20659.0,19047.0,1612.0,37671.0,14376.0,67391.0,34435.0,32956.0,6870.0,8249.0,458.0,53185.0,22726.0,20319.0,2407.0,44665.0
Sangli,vita,Vita (M),6483.0,32018.0,16461.0,15557.0,5149.0,4000.0,80.0,20344.0,10619.0,9705.0,914.0,20485.0,1991,3,"1991,2001,2011",8130.0,41804.0,21607.0,20197.0,5680.0,5546.0,172.0,30127.0,16402.0,14586.0,1816.0,25402.0,10328.0,48289.0,24692.0,23597.0,5321.0,6628.0,402.0,37499.0,17619.0,16129.0,1490.0,30670.0
Nandurbar,talode,Talode (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",4379.0,25036.0,12780.0,12256.0,3571.0,1112.0,7068.0,14991.0,8428.0,7821.0,607.0,16608.0,5028.0,26363.0,13303.0,13060.0,3115.0,1128.0,8256.0,18554.0,10290.0,8518.0,1772.0,16073.0
Nandurbar,purushottamnagar,Purushottamnagar (Ct),,,,,,,,,,,,,2001,1,2001,800.0,3594.0,1922.0,1672.0,412.0,260.0,637.0,2776.0,1017.0,930.0,87.0,2577.0,,,,,,,,,,,,
Nandurbar,shahade,Shahade (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",8641.0,49696.0,25751.0,23945.0,7308.0,3388.0,5260.0,35023.0,14399.0,13158.0,1241.0,35297.0,11633.0,61376.0,31414.0,29962.0,7948.0,3986.0,7772.0,46277.0,21385.0,18847.0,2538.0,39991.0
Nandurbar,nandurbar,Nandurbar (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",16423.0,94368.0,49118.0,45250.0,12401.0,6720.0,10279.0,67637.0,26490.0,25043.0,1447.0,67878.0,20904.0,111037.0,57412.0,53625.0,13151.0,8281.0,13657.0,86231.0,35223.0,31224.0,3999.0,75814.0
Nandurbar,nawapur,Nawapur (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",5496.0,29979.0,15427.0,14552.0,4376.0,1470.0,7765.0,19806.0,9424.0,7984.0,1440.0,20555.0,6415.0,34207.0,17487.0,16720.0,3963.0,1802.0,8830.0,26035.0,12586.0,10984.0,1602.0,21621.0
Dhule,shirpur-warwade,Shirpur-Warwade (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",11083.0,61694.0,32127.0,29567.0,8890.0,4379.0,4151.0,42638.0,18577.0,16445.0,2132.0,43117.0,15187.0,76905.0,40235.0,36670.0,8977.0,5615.0,7280.0,57600.0,24551.0,22265.0,2286.0,52354.0
Dhule,dondaicha-warwade,Dondaicha-Warwade(M Cl),,,,,,,,,,,,,2001,2,"2001,2011",8024.0,42436.0,22109.0,20327.0,6327.0,2396.0,5602.0,29653.0,13190.0,11438.0,1752.0,29246.0,9479.0,46767.0,24011.0,22756.0,5435.0,2724.0,7373.0,33837.0,15290.0,13018.0,2272.0,31477.0
Jalgaon,nimbhore budruk,Nimbhore Budruk (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1846.0,8448.0,4485.0,3963.0,812.0,737.0,798.0,6906.0,2328.0,1976.0,352.0,6120.0,1713.0,7501.0,4006.0,3495.0,734.0,669.0,943.0,5920.0,2352.0,2256.0,96.0,5149.0
Jalgaon,erandol (mc),Erandol (Mc),,,,,,,,,,,,,2001,1,2001,5762.0,30120.0,15562.0,14558.0,4160.0,1790.0,1627.0,19403.0,10797.0,9212.0,1585.0,19323.0,,,,,,,,,,,,
Akola,umri pragane balapur,Umri Pragane Balapur (Ct),,,,,,,,,,,,,2001,2,"2001,2011",3543.0,16264.0,8465.0,7799.0,2031.0,1547.0,464.0,12691.0,5049.0,4552.0,497.0,11215.0,4702.0,20262.0,10469.0,9793.0,2044.0,3100.0,480.0,17044.0,7156.0,6330.0,826.0,13106.0
Akola,malkapur,Malkapur (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2540.0,12487.0,6349.0,6138.0,1550.0,814.0,329.0,9788.0,3610.0,3354.0,256.0,8877.0,3476.0,15420.0,7955.0,7465.0,1516.0,3754.0,433.0,12796.0,5307.0,4893.0,414.0,10113.0
Washim,mangrulpir,Mangrulpir (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",4853.0,27815.0,14429.0,13386.0,4182.0,3121.0,726.0,20086.0,7881.0,7303.0,578.0,19934.0,5830.0,30983.0,15963.0,15020.0,3839.0,3312.0,552.0,24336.0,10358.0,8143.0,2215.0,20625.0
Washim,karanja,Karanja (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",9780.0,60158.0,30988.0,29170.0,8705.0,4617.0,899.0,43191.0,17327.0,16315.0,1012.0,42831.0,13095.0,67907.0,34703.0,33204.0,8395.0,6317.0,894.0,52791.0,21906.0,20451.0,1455.0,46001.0
Washim,washim,Washim (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",11363.0,62956.0,32637.0,30319.0,9542.0,9440.0,1104.0,43357.0,18190.0,17328.0,862.0,44766.0,15393.0,78387.0,40262.0,38125.0,9802.0,14837.0,1129.0,61105.0,25088.0,23050.0,2038.0,53299.0
Washim,risod,Risod (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",4777.0,27516.0,14274.0,13242.0,4316.0,4103.0,461.0,18350.0,8599.0,7494.0,1105.0,18917.0,6743.0,34136.0,17647.0,16489.0,4571.0,4809.0,492.0,24929.0,11868.0,10522.0,1346.0,22268.0
Wardha,sindi turf hindnagar,Sindi Turf Hindnagar (Ct),,,,,,,,,,,,,2001,2,"2001,2011",3444.0,15554.0,8068.0,7486.0,1812.0,2242.0,804.0,12127.0,4910.0,4033.0,877.0,10644.0,4974.0,20956.0,10823.0,10133.0,1737.0,6168.0,985.0,18077.0,7277.0,6312.0,965.0,13679.0
Nagpur,mansar,Mansar (Ct),,,,,,,,,,,,,2001,1,2001,1385.0,6459.0,3240.0,3219.0,860.0,1240.0,1475.0,4363.0,2458.0,2159.0,299.0,4001.0,,,,,,,,,,,,
Nagpur,yerkheda,Yerkheda (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2055.0,10376.0,5344.0,5032.0,1301.0,2785.0,493.0,8093.0,3081.0,2369.0,712.0,7295.0,3285.0,15727.0,8002.0,7725.0,1656.0,3903.0,696.0,13001.0,5357.0,4778.0,579.0,10370.0
Nagpur,davlameti,Davlameti (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1826.0,8769.0,4572.0,4197.0,1157.0,4156.0,198.0,6700.0,2486.0,2085.0,401.0,6283.0,3404.0,14545.0,7529.0,7016.0,1572.0,6201.0,553.0,11901.0,5109.0,4633.0,476.0,9436.0
Nagpur,sonegaon (nipani),Sonegaon (Nipani) (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2662.0,12005.0,6345.0,5660.0,1176.0,2525.0,922.0,9699.0,3642.0,3347.0,295.0,8363.0,2293.0,9387.0,4937.0,4450.0,1000.0,2100.0,566.0,7596.0,3535.0,2761.0,774.0,5852.0
Nagpur,wanadongri,Wanadongri (Ct),,,,,,,,,,,,,2001,2,"2001,2011",3838.0,17181.0,9218.0,7963.0,3032.0,2078.0,918.0,11763.0,5458.0,4088.0,1370.0,11723.0,9169.0,37667.0,20171.0,17496.0,4863.0,5423.0,1897.0,29296.0,13099.0,12259.0,840.0,24568.0
Nagpur,nildoh,Nildoh (Ct),,,,,,,,,,,,,2001,2,"2001,2011",3943.0,15381.0,8605.0,6776.0,2758.0,3246.0,891.0,10975.0,5811.0,5491.0,320.0,9570.0,5483.0,20888.0,11566.0,9322.0,2534.0,4972.0,1297.0,16417.0,8634.0,8092.0,542.0,12254.0
Bhandara,dewhadi,Dewhadi (Ct),,,,,,,,,,,,,2001,1,2001,1206.0,5759.0,2877.0,2882.0,709.0,1019.0,244.0,4267.0,1833.0,1201.0,632.0,3926.0,,,,,,,,,,,,
Bhandara,ganeshpur,Ganeshpur (Ct),,,,,,,,,,,,,2001,2,"2001,2011",1751.0,8183.0,4249.0,3934.0,850.0,1509.0,500.0,6740.0,2456.0,2193.0,263.0,5727.0,2142.0,9192.0,4688.0,4504.0,950.0,1642.0,268.0,7633.0,3099.0,2730.0,369.0,6093.0
Bhandara,sawari jawharnagar,Sawari Jawharnagar (Ct),,,,,,,,,,,,,2001,2,"2001,2011",2715.0,11965.0,6251.0,5714.0,1017.0,4723.0,689.0,9967.0,3550.0,3014.0,536.0,8415.0,2138.0,8770.0,4442.0,4328.0,847.0,3276.0,461.0,7186.0,2985.0,2302.0,683.0,5785.0
Gondiya,tirora,Tirora (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",4338.0,22529.0,11394.0,11135.0,2809.0,4690.0,1304.0,16801.0,8054.0,6598.0,1456.0,14475.0,5421.0,25181.0,12739.0,12442.0,2624.0,4869.0,1306.0,20280.0,8683.0,6338.0,2345.0,16498.0
Gondiya,gondiya,Gondiya (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",23364.0,120902.0,61418.0,59484.0,14474.0,23672.0,4793.0,95570.0,37781.0,33880.0,3901.0,83121.0,28337.0,132813.0,66500.0,66313.0,13123.0,26004.0,4346.0,111673.0,46500.0,40684.0,5816.0,86313.0
Gadchiroli,desaiganj,Desaiganj (M Cl),,,,,,,,,,,,,2001,2,"2001,2011",5287.0,24793.0,12696.0,12097.0,3366.0,4790.0,1669.0,17082.0,9893.0,6478.0,3415.0,14900.0,6511.0,28781.0,14388.0,14393.0,3064.0,5465.0,1806.0,22729.0,11096.0,8292.0,2804.0,17685.0
